Country,State,Dist Code,District,Year,Yield,Avg_Season_Tmax,Total_Season_Rain,Sowing_Rainfall,Terminal_Heat_Tmax,Temperature_Anomaly,Rainfall_Deviation,Yield_Lag2,Yield_Rolling_Mean3,Yield_Rolling_Std3,Avg_Season_Tmax_Anomaly,Total_Season_Rain_Anomaly,Sowing_Rainfall_Anomaly,Terminal_Heat_Tmax_Anomaly,Temperature_Anomaly_Anomaly,Rainfall_Deviation_Anomaly,Terminal_vs_AvgTemp,SowingRain_to_TotalRain,Rain_per_Temp
India,Madhya Pradesh,7,Jabalpur,2005,1633.09,29.702209944751385,37.5,6.6000000000000005,35.44098360655738,0.2455133910406033,-19.180851063829785,1534.35,1549.4533333333331,77.20110253962034,0.22214999749229847,-24.95217391304348,-19.682608695652174,0.08089807555239048,0.22214999749230138,-24.95217391304348,5.738773661805997,0.17142857142857143,1.2625322764609395
India,Madhya Pradesh,7,Jabalpur,2006,1570.78,30.01657458563536,70.7,0.0,33.95901639344263,0.5598780319245797,14.019148936170218,1480.92,1561.5966666666666,76.49952570658833,0.5365146383762749,8.247826086956522,-26.282608695652176,-1.4010691375623594,0.5365146383762778,8.247826086956522,3.9424418078072705,0.0,2.3553652813692034
India,Madhya Pradesh,7,Jabalpur,2007,1274.54,29.88839779005525,21.1,3.8,35.40655737704918,0.4317012363444696,-35.58085106382978,1633.09,1492.8033333333333,191.57190825727298,0.4083378427961648,-41.35217391304348,-22.482608695652175,0.04647184604419152,0.4083378427961677,-41.35217391304348,5.5181595869939315,0.17194570135746604,0.705959531262029
India,Madhya Pradesh,7,Jabalpur,2008,1558.66,29.91593406593407,7.000000000000001,0.4,36.18852459016394,0.4592375122232894,-49.680851063829785,1570.78,1467.993333333333,167.64506474493382,0.4358741186749846,-55.45217391304348,-25.882608695652177,0.8284390591589457,0.4358741186749875,-55.45217391304348,6.272590524229866,0.05,0.23398900902051542
India,Madhya Pradesh,7,Jabalpur,2009,1416.05,31.074033149171267,16.6,3.5000000000000004,36.34590163934426,1.617336595460486,-40.08085106382978,1274.54,1416.4166666666667,142.06035489654775,1.5939732019121813,-45.85217391304348,-22.782608695652176,0.9858161083392716,1.593973201912184,-45.85217391304348,5.271868490172995,0.19886363636363638,0.5342080761162682
India,Madhya Pradesh,7,Jabalpur,2010,2086.66,29.62154696132597,141.20000000000002,133.70000000000002,37.38196721311476,0.1648504076151873,84.51914893617024,1558.66,1687.1233333333332,353.2797249111994,0.14148701406688247,78.74782608695654,107.41739130434784,2.021881682109772,0.14148701406688538,78.74782608695654,7.760420251788794,0.940225035161744,4.766800174803538
India,Madhya Pradesh,7,Jabalpur,2011,2298.8,29.28508287292818,32.1,27.8,35.31147540983606,-0.1716136807826025,-24.580851063829783,1416.05,1933.8366666666668,460.79075406667243,-0.19497707433090739,-30.35217391304348,1.517391304347825,-0.04861012116892738,-0.19497707433090442,-30.35217391304348,6.026392536907885,0.8398791540785498,1.0961211563977795
India,Madhya Pradesh,7,Jabalpur,2012,2779.79,29.654395604395607,15.8,0.7,35.429508196721315,0.1976990506848253,-40.88085106382978,2086.66,2388.4166666666665,355.1487849244765,0.17433565713652044,-46.652173913043484,-25.582608695652176,0.06942266571632416,0.17433565713652338,-46.65217391304348,5.7751125923257085,0.041666666666666664,0.5328046363842723
India,Madhya Pradesh,7,Jabalpur,2013,2500.64,28.90331491712708,74.39999999999999,0.0,34.3344262295082,-0.5533816365837048,17.719148936170207,2298.8,2526.41,241.52828964740044,-0.5767450301320061,11.94782608695651,-26.282608695652176,-1.0256593014967876,-0.5767450301320067,11.94782608695651,5.431111312381123,0.0,2.5740991176695123
India,Madhya Pradesh,7,Jabalpur,2014,2634.36,28.317679558011044,102.7,0.7,33.688524590163944,-1.1390169956997376,46.01914893617022,2779.79,2638.2633333333333,139.61592901002334,-1.1623803892480424,40.24782608695652,-25.582608695652176,-1.6715609408410472,-1.1623803892480395,40.24782608695652,5.3708450321529,0.006750241080038572,3.6267094612360924
India,Madhya Pradesh,7,Jabalpur,2015,3084.16,27.838674033149168,198.8,42.8,32.38852459016393,-1.6180225205616132,142.11914893617023,2500.64,2739.72,305.69501925938954,-1.641385914109918,136.34782608695653,16.51739130434782,-2.9715609408410586,-1.6413859141099152,136.34782608695653,4.549850557014764,0.2142142142142142,7.141144460477268
India,Madhya Pradesh,7,Jabalpur,2016,3489.45,30.78076923076924,26.800000000000004,7.1,36.49508196721311,1.3240726770584563,-29.88085106382978,2634.36,3069.3233333333337,427.7380296786012,1.3007092835101552,-35.65217391304348,-19.182608695652178,1.1349964362081195,1.3007092835101544,-35.65217391304348,5.714312736443869,0.2553956834532374,0.87067346915218
India,Madhya Pradesh,7,Jabalpur,2017,3449.05,29.819337016574583,6.0,0.0,35.69016393442623,0.3626404628638013,-50.680851063829785,3084.16,3340.8866666666668,223.24756669073022,0.3392770693154965,-56.45217391304348,-26.282608695652176,0.33007840342123984,0.3392770693154994,-56.45217391304348,5.870826917851648,0.0,0.20121171022190365
India,Madhya Pradesh,8,Balaghat,1995,876.98,28.498342541436468,87.69999999999999,0.3,33.71967213114754,-0.958354012274313,31.019148936170204,1005.41,876.98,0.0,-0.9817174058226179,25.247826086956508,-25.982608695652175,-1.6404133998574508,-0.981717405822615,25.247826086956508,5.221329589711072,0.003382187147688839,3.0773718434716937
India,Madhya Pradesh,8,Balaghat,1996,916.67,29.59230769230769,62.1,12.9,35.7967213114754,0.1356111385969072,5.419148936170217,1005.41,896.825,28.06506814529399,0.11224774504860235,-0.35217391304347956,-13.382608695652175,0.43663578047041085,0.1122477450486053,-0.35217391304348045,6.204413619167713,0.20443740095087162,2.098518255053971
India,Madhya Pradesh,8,Balaghat,1997,496.18,28.898342541436467,15.7,5.8,34.27213114754099,-0.5583540122743145,-40.98085106382979,876.98,763.2766666666666,232.16221922038332,-0.5817174058226193,-46.75217391304348,-20.482608695652175,-1.0879543834640018,-0.5817174058226164,-46.752173913043485,5.373788606104522,0.3473053892215569,0.5432837344980774
India,Madhya Pradesh,8,Balaghat,1998,738.22,26.983425414364643,283.5,272.7,34.00983606557378,-2.473271139346138,226.81914893617025,916.67,717.0233333333332,211.04486260824575,-2.4966345328944435,221.04782608695652,246.4173913043478,-1.3502494654312116,-2.49663453289444,221.04782608695655,7.026410651209137,0.9585237258347978,10.506449242082859
India,Madhya Pradesh,8,Balaghat,1999,1005.41,29.21160220994476,101.5,41.900000000000006,36.60000000000001,-0.2450943437660235,44.819148936170215,496.18,746.6033333333334,254.71848859737943,-0.2684577373143249,39.04782608695652,15.61739130434783,1.2399144689950177,-0.26845773731432543,39.04782608695652,7.388397790055247,0.4087804878048781,3.4746466762031556
India,Madhya Pradesh,8,Balaghat,2000,700.0,29.00934065934066,1.1,0.0,35.71803278688524,-0.4473558943701228,-55.58085106382978,738.22,814.5433333333334,166.39638046944808,-0.47071928791842765,-61.35217391304348,-26.282608695652176,0.3579472558802479,-0.4707192879184247,-61.35217391304348,6.70869212754458,0.0,0.03791881983801633
India,Madhya Pradesh,8,Balaghat,2001,912.5,30.240331491712706,21.9,10.7,35.20819672131148,0.7836349380019243,-34.780851063829786,1005.41,872.6366666666667,156.5587143321422,0.7602715444536194,-40.55217391304348,-15.582608695652176,-0.15188880969351004,0.7602715444536223,-40.55217391304348,4.967865229598775,0.4672489082969432,0.7241983865753342
India,Madhya Pradesh,8,Balaghat,2002,1060.24,29.92154696132596,27.3,0.0,36.19672131147541,0.4648504076151774,-29.380851063829784,700.0,890.9133333333334,181.08755488252993,0.4414870140668725,-35.152173913043484,-26.282608695652176,0.8366357804704165,0.44148701406687546,-35.152173913043484,6.275174350149449,0.0,0.9123859512644751
India,Madhya Pradesh,8,Balaghat,2003,1067.48,30.310497237569063,65.2,30.9,36.10491803278688,0.8538006838582817,8.519148936170218,912.5,1013.4066666666668,87.46268309017975,0.8304372903099768,2.747826086956522,4.617391304347823,0.744832501781886,0.8304372903099797,2.747826086956521,5.794420795217814,0.4667673716012084,2.151069886379707
India,Madhya Pradesh,8,Balaghat,2004,696.65,30.557692307692307,19.7,2.2,37.59508196721311,1.1009957539815254,-36.98085106382979,1060.24,941.4566666666668,212.03969541888443,1.0776323604332205,-42.75217391304348,-24.082608695652176,2.234996436208121,1.0776323604332234,-42.752173913043485,7.037389659520805,0.10628019323671499,0.6446821689594255
India,Madhya Pradesh,8,Balaghat,2005,955.37,29.702209944751385,37.5,6.6000000000000005,35.44098360655738,0.2455133910406033,-19.180851063829785,1067.48,906.5,190.1839370188765,0.22214999749229847,-24.95217391304348,-19.682608695652174,0.08089807555239048,0.22214999749230138,-24.95217391304348,5.738773661805997,0.17142857142857143,1.2625322764609395
India,Madhya Pradesh,8,Balaghat,2006,759.47,30.01657458563536,70.7,0.0,33.95901639344263,0.5598780319245797,14.019148936170218,696.65,803.8299999999999,134.94393947117464,0.5365146383762749,8.247826086956522,-26.282608695652176,-1.4010691375623594,0.5365146383762778,8.247826086956522,3.9424418078072705,0.0,2.3553652813692034
India,Madhya Pradesh,8,Balaghat,2007,897.96,29.88839779005525,21.1,3.8,35.40655737704918,0.4317012363444696,-35.58085106382978,955.37,870.9333333333334,100.70766124448188,0.4083378427961648,-41.35217391304348,-22.482608695652175,0.04647184604419152,0.4083378427961677,-41.35217391304348,5.5181595869939315,0.17194570135746604,0.705959531262029
India,Madhya Pradesh,8,Balaghat,2008,814.57,29.91593406593407,7.000000000000001,0.4,36.18852459016394,0.4592375122232894,-49.680851063829785,759.47,824.0,69.72491448542638,0.4358741186749846,-55.45217391304348,-25.882608695652177,0.8284390591589457,0.4358741186749875,-55.45217391304348,6.272590524229866,0.05,0.23398900902051542
India,Madhya Pradesh,8,Balaghat,2009,1326.53,31.074033149171267,16.6,3.5000000000000004,36.34590163934426,1.617336595460486,-40.08085106382978,897.96,1013.0200000000001,274.69048600197254,1.5939732019121813,-45.85217391304348,-22.782608695652176,0.9858161083392716,1.593973201912184,-45.85217391304348,5.271868490172995,0.19886363636363638,0.5342080761162682
India,Madhya Pradesh,8,Balaghat,2010,1516.56,29.62154696132597,141.20000000000002,133.70000000000002,37.38196721311476,0.1648504076151873,84.51914893617024,814.57,1219.22,363.0896130433915,0.14148701406688247,78.74782608695654,107.41739130434784,2.021881682109772,0.14148701406688538,78.74782608695654,7.760420251788794,0.940225035161744,4.766800174803538
India,Madhya Pradesh,8,Balaghat,2011,1312.78,29.28508287292818,32.1,27.8,35.31147540983606,-0.1716136807826025,-24.580851063829783,1326.53,1385.29,113.89084818368777,-0.19497707433090739,-30.35217391304348,1.517391304347825,-0.04861012116892738,-0.19497707433090442,-30.35217391304348,6.026392536907885,0.8398791540785498,1.0961211563977795
India,Madhya Pradesh,8,Balaghat,2012,1294.76,29.654395604395607,15.8,0.7,35.429508196721315,0.1976990506848253,-40.88085106382978,1516.56,1374.7,123.1843123128908,0.17433565713652044,-46.652173913043484,-25.582608695652176,0.06942266571632416,0.17433565713652338,-46.65217391304348,5.7751125923257085,0.041666666666666664,0.5328046363842723
India,Madhya Pradesh,8,Balaghat,2013,1304.22,28.90331491712708,74.39999999999999,0.0,34.3344262295082,-0.5533816365837048,17.719148936170207,1312.78,1303.92,9.01374505962046,-0.5767450301320061,11.94782608695651,-26.282608695652176,-1.0256593014967876,-0.5767450301320067,11.94782608695651,5.431111312381123,0.0,2.5740991176695123
India,Madhya Pradesh,8,Balaghat,2014,1473.68,28.317679558011044,102.7,0.7,33.688524590163944,-1.1390169956997376,46.01914893617022,1294.76,1357.5533333333335,100.67981393175668,-1.1623803892480424,40.24782608695652,-25.582608695652176,-1.6715609408410472,-1.1623803892480395,40.24782608695652,5.3708450321529,0.006750241080038572,3.6267094612360924
India,Madhya Pradesh,8,Balaghat,2015,1350.0,27.838674033149168,198.8,42.8,32.38852459016393,-1.6180225205616132,142.11914893617023,1304.22,1375.966666666667,87.66341159989804,-1.641385914109918,136.34782608695653,16.51739130434782,-2.9715609408410586,-1.6413859141099152,136.34782608695653,4.549850557014764,0.2142142142142142,7.141144460477268
India,Madhya Pradesh,8,Balaghat,2016,1828.57,30.78076923076924,26.800000000000004,7.1,36.49508196721311,1.3240726770584563,-29.88085106382978,1473.68,1550.75,248.41930259140423,1.3007092835101552,-35.65217391304348,-19.182608695652178,1.1349964362081195,1.3007092835101544,-35.65217391304348,5.714312736443869,0.2553956834532374,0.87067346915218
India,Madhya Pradesh,8,Balaghat,2017,2485.96,29.819337016574583,6.0,0.0,35.69016393442623,0.3626404628638013,-50.680851063829785,1350.0,1888.176666666667,570.3209591390911,0.3392770693154965,-56.45217391304348,-26.282608695652176,0.33007840342123984,0.3392770693154994,-56.45217391304348,5.870826917851648,0.0,0.20121171022190365
India,Madhya Pradesh,9,Chhindwara,1995,1571.76,28.498342541436468,87.69999999999999,0.3,33.71967213114754,-0.958354012274313,31.019148936170204,2021.38,1571.76,0.0,-0.9817174058226179,25.247826086956508,-25.982608695652175,-1.6404133998574508,-0.981717405822615,25.247826086956508,5.221329589711072,0.003382187147688839,3.0773718434716937
India,Madhya Pradesh,9,Chhindwara,1996,1792.52,29.59230769230769,62.1,12.9,35.7967213114754,0.1356111385969072,5.419148936170217,2021.38,1682.1399999999999,156.1008930147423,0.11224774504860235,-0.35217391304347956,-13.382608695652175,0.43663578047041085,0.1122477450486053,-0.35217391304348045,6.204413619167713,0.20443740095087162,2.098518255053971
India,Madhya Pradesh,9,Chhindwara,1997,959.07,28.898342541436467,15.7,5.8,34.27213114754099,-0.5583540122743145,-40.98085106382979,1571.76,1441.1166666666668,431.81070625140046,-0.5817174058226193,-46.75217391304348,-20.482608695652175,-1.0879543834640018,-0.5817174058226164,-46.752173913043485,5.373788606104522,0.3473053892215569,0.5432837344980774
India,Madhya Pradesh,9,Chhindwara,1998,1712.89,26.983425414364643,283.5,272.7,34.00983606557378,-2.473271139346138,226.81914893617025,1792.52,1488.1599999999999,459.9319572502002,-2.4966345328944435,221.04782608695652,246.4173913043478,-1.3502494654312116,-2.49663453289444,221.04782608695655,7.026410651209137,0.9585237258347978,10.506449242082859
India,Madhya Pradesh,9,Chhindwara,1999,2617.08,29.21160220994476,101.5,41.900000000000006,36.60000000000001,-0.2450943437660235,44.819148936170215,959.07,1763.0133333333335,830.1406817120418,-0.2684577373143249,39.04782608695652,15.61739130434783,1.2399144689950177,-0.26845773731432543,39.04782608695652,7.388397790055247,0.4087804878048781,3.4746466762031556
India,Madhya Pradesh,9,Chhindwara,2000,1510.57,29.00934065934066,1.1,0.0,35.71803278688524,-0.4473558943701228,-55.58085106382978,1712.89,1946.8466666666666,589.1883284938133,-0.47071928791842765,-61.35217391304348,-26.282608695652176,0.3579472558802479,-0.4707192879184247,-61.35217391304348,6.70869212754458,0.0,0.03791881983801633
India,Madhya Pradesh,9,Chhindwara,2001,1419.73,30.240331491712706,21.9,10.7,35.20819672131148,0.7836349380019243,-34.780851063829786,2617.08,1849.1266666666663,666.6162449515715,0.7602715444536194,-40.55217391304348,-15.582608695652176,-0.15188880969351004,0.7602715444536223,-40.55217391304348,4.967865229598775,0.4672489082969432,0.7241983865753342
India,Madhya Pradesh,9,Chhindwara,2002,1471.99,29.92154696132596,27.3,0.0,36.19672131147541,0.4648504076151774,-29.380851063829784,1510.57,1467.43,45.59135444357766,0.4414870140668725,-35.152173913043484,-26.282608695652176,0.8366357804704165,0.44148701406687546,-35.152173913043484,6.275174350149449,0.0,0.9123859512644751
India,Madhya Pradesh,9,Chhindwara,2003,2021.38,30.310497237569063,65.2,30.9,36.10491803278688,0.8538006838582817,8.519148936170218,1419.73,1637.7,333.30246578745874,0.8304372903099768,2.747826086956522,4.617391304347823,0.744832501781886,0.8304372903099797,2.747826086956521,5.794420795217814,0.4667673716012084,2.151069886379707
India,Madhya Pradesh,9,Chhindwara,2004,1727.63,30.557692307692307,19.7,2.2,37.59508196721311,1.1009957539815254,-36.98085106382979,1471.99,1740.3333333333333,274.9152124443707,1.0776323604332205,-42.75217391304348,-24.082608695652176,2.234996436208121,1.0776323604332234,-42.752173913043485,7.037389659520805,0.10628019323671499,0.6446821689594255
India,Madhya Pradesh,9,Chhindwara,2005,1517.95,29.702209944751385,37.5,6.6000000000000005,35.44098360655738,0.2455133910406033,-19.180851063829785,2021.38,1755.6533333333334,252.8822287811729,0.22214999749229847,-24.95217391304348,-19.682608695652174,0.08089807555239048,0.22214999749230138,-24.95217391304348,5.738773661805997,0.17142857142857143,1.2625322764609395
India,Madhya Pradesh,9,Chhindwara,2006,1877.96,30.01657458563536,70.7,0.0,33.95901639344263,0.5598780319245797,14.019148936170218,1727.63,1707.8466666666666,180.8185146309233,0.5365146383762749,8.247826086956522,-26.282608695652176,-1.4010691375623594,0.5365146383762778,8.247826086956522,3.9424418078072705,0.0,2.3553652813692034
India,Madhya Pradesh,9,Chhindwara,2007,2018.07,29.88839779005525,21.1,3.8,35.40655737704918,0.4317012363444696,-35.58085106382978,1517.95,1804.6599999999999,257.9916105225131,0.4083378427961648,-41.35217391304348,-22.482608695652175,0.04647184604419152,0.4083378427961677,-41.35217391304348,5.5181595869939315,0.17194570135746604,0.705959531262029
India,Madhya Pradesh,9,Chhindwara,2008,2115.94,29.91593406593407,7.000000000000001,0.4,36.18852459016394,0.4592375122232894,-49.680851063829785,1877.96,2003.99,119.61314685267743,0.4358741186749846,-55.45217391304348,-25.882608695652177,0.8284390591589457,0.4358741186749875,-55.45217391304348,6.272590524229866,0.05,0.23398900902051542
India,Madhya Pradesh,9,Chhindwara,2009,3827.18,31.074033149171267,16.6,3.5000000000000004,36.34590163934426,1.617336595460486,-40.08085106382978,2018.07,2653.73,1017.4150141903744,1.5939732019121813,-45.85217391304348,-22.782608695652176,0.9858161083392716,1.593973201912184,-45.85217391304348,5.271868490172995,0.19886363636363638,0.5342080761162682
India,Madhya Pradesh,9,Chhindwara,2010,3396.51,29.62154696132597,141.20000000000002,133.70000000000002,37.38196721311476,0.1648504076151873,84.51914893617024,2115.94,3113.2100000000005,890.1009784850255,0.14148701406688247,78.74782608695654,107.41739130434784,2.021881682109772,0.14148701406688538,78.74782608695654,7.760420251788794,0.940225035161744,4.766800174803538
India,Madhya Pradesh,9,Chhindwara,2011,2283.7,29.28508287292818,32.1,27.8,35.31147540983606,-0.1716136807826025,-24.580851063829783,3827.18,3169.1299999999997,796.466493896636,-0.19497707433090739,-30.35217391304348,1.517391304347825,-0.04861012116892738,-0.19497707433090442,-30.35217391304348,6.026392536907885,0.8398791540785498,1.0961211563977795
India,Madhya Pradesh,9,Chhindwara,2012,3166.2,29.654395604395607,15.8,0.7,35.429508196721315,0.1976990506848253,-40.88085106382978,3396.51,2948.8033333333333,587.3946773961557,0.17433565713652044,-46.652173913043484,-25.582608695652176,0.06942266571632416,0.17433565713652338,-46.65217391304348,5.7751125923257085,0.041666666666666664,0.5328046363842723
India,Madhya Pradesh,9,Chhindwara,2013,2275.35,28.90331491712708,74.39999999999999,0.0,34.3344262295082,-0.5533816365837048,17.719148936170207,2283.7,2575.083333333333,511.9390743373026,-0.5767450301320061,11.94782608695651,-26.282608695652176,-1.0256593014967876,-0.5767450301320067,11.94782608695651,5.431111312381123,0.0,2.5740991176695123
India,Madhya Pradesh,9,Chhindwara,2014,2935.48,28.317679558011044,102.7,0.7,33.688524590163944,-1.1390169956997376,46.01914893617022,3166.2,2792.343333333333,462.3521489442152,-1.1623803892480424,40.24782608695652,-25.582608695652176,-1.6715609408410472,-1.1623803892480395,40.24782608695652,5.3708450321529,0.006750241080038572,3.6267094612360924
India,Madhya Pradesh,9,Chhindwara,2015,3854.55,27.838674033149168,198.8,42.8,32.38852459016393,-1.6180225205616132,142.11914893617023,2275.35,3021.7933333333335,793.130287930888,-1.641385914109918,136.34782608695653,16.51739130434782,-2.9715609408410586,-1.6413859141099152,136.34782608695653,4.549850557014764,0.2142142142142142,7.141144460477268
India,Madhya Pradesh,9,Chhindwara,2016,3229.05,30.78076923076924,26.800000000000004,7.1,36.49508196721311,1.3240726770584563,-29.88085106382978,2935.48,3339.693333333333,469.41865816489667,1.3007092835101552,-35.65217391304348,-19.182608695652178,1.1349964362081195,1.3007092835101544,-35.65217391304348,5.714312736443869,0.2553956834532374,0.87067346915218
India,Madhya Pradesh,9,Chhindwara,2017,3420.99,29.819337016574583,6.0,0.0,35.69016393442623,0.3626404628638013,-50.680851063829785,3854.55,3501.53,320.4334270952364,0.3392770693154965,-56.45217391304348,-26.282608695652176,0.33007840342123984,0.3392770693154994,-56.45217391304348,5.870826917851648,0.0,0.20121171022190365
India,Madhya Pradesh,10,Narsinghpur,1995,2657.28,28.498342541436468,87.69999999999999,0.3,33.71967213114754,-0.958354012274313,31.019148936170204,2966.44,2657.28,0.0,-0.9817174058226179,25.247826086956508,-25.982608695652175,-1.6404133998574508,-0.981717405822615,25.247826086956508,5.221329589711072,0.003382187147688839,3.0773718434716937
India,Madhya Pradesh,10,Narsinghpur,1996,2966.44,29.59230769230769,62.1,12.9,35.7967213114754,0.1356111385969072,5.419148936170217,2966.44,2811.86,218.60913247163293,0.11224774504860235,-0.35217391304347956,-13.382608695652175,0.43663578047041085,0.1122477450486053,-0.35217391304348045,6.204413619167713,0.20443740095087162,2.098518255053971
India,Madhya Pradesh,10,Narsinghpur,1997,1360.86,28.898342541436467,15.7,5.8,34.27213114754099,-0.5583540122743145,-40.98085106382979,2657.28,2328.193333333333,851.8775203826743,-0.5817174058226193,-46.75217391304348,-20.482608695652175,-1.0879543834640018,-0.5817174058226164,-46.752173913043485,5.373788606104522,0.3473053892215569,0.5432837344980774
India,Madhya Pradesh,10,Narsinghpur,1998,1806.42,26.983425414364643,283.5,272.7,34.00983606557378,-2.473271139346138,226.81914893617025,2966.44,2044.573333333333,828.8603873592548,-2.4966345328944435,221.04782608695652,246.4173913043478,-1.3502494654312116,-2.49663453289444,221.04782608695655,7.026410651209137,0.9585237258347978,10.506449242082859
India,Madhya Pradesh,10,Narsinghpur,1999,3182.82,29.21160220994476,101.5,41.900000000000006,36.60000000000001,-0.2450943437660235,44.819148936170215,1360.86,2116.7000000000003,949.7840908332803,-0.2684577373143249,39.04782608695652,15.61739130434783,1.2399144689950177,-0.26845773731432543,39.04782608695652,7.388397790055247,0.4087804878048781,3.4746466762031556
India,Madhya Pradesh,10,Narsinghpur,2000,3270.38,29.00934065934066,1.1,0.0,35.71803278688524,-0.4473558943701228,-55.58085106382978,1806.42,2753.206666666667,821.1092695453715,-0.47071928791842765,-61.35217391304348,-26.282608695652176,0.3579472558802479,-0.4707192879184247,-61.35217391304348,6.70869212754458,0.0,0.03791881983801633
India,Madhya Pradesh,10,Narsinghpur,2001,3196.46,30.240331491712706,21.9,10.7,35.20819672131148,0.7836349380019243,-34.780851063829786,3182.82,3216.5533333333333,47.11151593117469,0.7602715444536194,-40.55217391304348,-15.582608695652176,-0.15188880969351004,0.7602715444536223,-40.55217391304348,4.967865229598775,0.4672489082969432,0.7241983865753342
India,Madhya Pradesh,10,Narsinghpur,2002,2729.6,29.92154696132596,27.3,0.0,36.19672131147541,0.4648504076151774,-29.380851063829784,3270.38,3065.48,293.2193247383266,0.4414870140668725,-35.152173913043484,-26.282608695652176,0.8366357804704165,0.44148701406687546,-35.152173913043484,6.275174350149449,0.0,0.9123859512644751
India,Madhya Pradesh,10,Narsinghpur,2003,3003.31,30.310497237569063,65.2,30.9,36.10491803278688,0.8538006838582817,8.519148936170218,3196.46,2976.4566666666665,234.58557294372056,0.8304372903099768,2.747826086956522,4.617391304347823,0.744832501781886,0.8304372903099797,2.747826086956521,5.794420795217814,0.4667673716012084,2.151069886379707
