"Dist Code","Year","State Code","State Name","Dist Name","WHEAT YIELD (Kg per ha)"
"7","1970","6","Madhya Pradesh","Jabalpur","667.78"
"7","1971","6","Madhya Pradesh","Jabalpur","627.51"
"7","1972","6","Madhya Pradesh","Jabalpur","586.03"
"7","1973","6","Madhya Pradesh","Jabalpur","761.28"
"7","1974","6","Madhya Pradesh","Jabalpur","528.13"
"7","1975","6","Madhya Pradesh","Jabalpur","783.29"
"7","1976","6","Madhya Pradesh","Jabalpur","437.46"
"7","1977","6","Madhya Pradesh","Jabalpur","577.98"
"7","1978","6","Madhya Pradesh","Jabalpur","687.5"
"7","1979","6","Madhya Pradesh","Jabalpur","370.13"
"7","1980","6","Madhya Pradesh","Jabalpur","783.43"
"7","1981","6","Madhya Pradesh","Jabalpur","513.0"
"7","1982","6","Madhya Pradesh","Jabalpur","713.98"
"7","1983","6","Madhya Pradesh","Jabalpur","1098.06"
"7","1984","6","Madhya Pradesh","Jabalpur","784.33"
"7","1985","6","Madhya Pradesh","Jabalpur","704.47"
"7","1986","6","Madhya Pradesh","Jabalpur","661.16"
"7","1987","6","Madhya Pradesh","Jabalpur","935.9"
"7","1988","6","Madhya Pradesh","Jabalpur","1043.28"
"7","1989","6","Madhya Pradesh","Jabalpur","893.25"
"7","1990","6","Madhya Pradesh","Jabalpur","1009.62"
"7","1991","6","Madhya Pradesh","Jabalpur","933.8"
"7","1992","6","Madhya Pradesh","Jabalpur","1209.06"
"7","1993","6","Madhya Pradesh","Jabalpur","1173.99"
"7","1994","6","Madhya Pradesh","Jabalpur","1301.33"
"7","1995","6","Madhya Pradesh","Jabalpur","1219.02"
"7","1996","6","Madhya Pradesh","Jabalpur","1154.65"
"7","1997","6","Madhya Pradesh","Jabalpur","910.12"
"7","1998","6","Madhya Pradesh","Jabalpur","732.53"
"7","1999","6","Madhya Pradesh","Jabalpur","1344.3"
"7","2000","6","Madhya Pradesh","Jabalpur","1269.6"
"7","2001","6","Madhya Pradesh","Jabalpur","1385.92"
"7","2002","6","Madhya Pradesh","Jabalpur","1141.71"
"7","2003","6","Madhya Pradesh","Jabalpur","1534.35"
"7","2004","6","Madhya Pradesh","Jabalpur","1480.92"
"7","2005","6","Madhya Pradesh","Jabalpur","1633.09"
"7","2006","6","Madhya Pradesh","Jabalpur","1570.78"
"7","2007","6","Madhya Pradesh","Jabalpur","1274.54"
"7","2008","6","Madhya Pradesh","Jabalpur","1558.66"
"7","2009","6","Madhya Pradesh","Jabalpur","1416.05"
"7","2010","6","Madhya Pradesh","Jabalpur","2086.66"
"7","2011","6","Madhya Pradesh","Jabalpur","2298.8"
"7","2012","6","Madhya Pradesh","Jabalpur","2779.79"
"7","2013","6","Madhya Pradesh","Jabalpur","2500.64"
"7","2014","6","Madhya Pradesh","Jabalpur","2634.36"
"7","2015","6","Madhya Pradesh","Jabalpur","3084.16"
"7","2016","6","Madhya Pradesh","Jabalpur","3489.45"
"7","2017","6","Madhya Pradesh","Jabalpur","3449.05"
"8","1970","6","Madhya Pradesh","Balaghat","468.97"
"8","1971","6","Madhya Pradesh","Balaghat","375.84"
"8","1972","6","Madhya Pradesh","Balaghat","335.57"
"8","1973","6","Madhya Pradesh","Balaghat","383.72"
"8","1974","6","Madhya Pradesh","Balaghat","414.36"
"8","1975","6","Madhya Pradesh","Balaghat","404.0"
"8","1976","6","Madhya Pradesh","Balaghat","279.19"
"8","1977","6","Madhya Pradesh","Balaghat","400.94"
"8","1978","6","Madhya Pradesh","Balaghat","467.59"
"8","1979","6","Madhya Pradesh","Balaghat","406.25"
"8","1980","6","Madhya Pradesh","Balaghat","816.67"
"8","1981","6","Madhya Pradesh","Balaghat","826.32"
"8","1982","6","Madhya Pradesh","Balaghat","677.78"
"8","1983","6","Madhya Pradesh","Balaghat","356.44"
"8","1984","6","Madhya Pradesh","Balaghat","470.2"
"8","1985","6","Madhya Pradesh","Balaghat","300.49"
"8","1986","6","Madhya Pradesh","Balaghat","1000.0"
"8","1987","6","Madhya Pradesh","Balaghat","590.91"
"8","1988","6","Madhya Pradesh","Balaghat","737.78"
"8","1989","6","Madhya Pradesh","Balaghat","812.23"
"8","1990","6","Madhya Pradesh","Balaghat","953.78"
"8","1991","6","Madhya Pradesh","Balaghat","622.34"
"8","1992","6","Madhya Pradesh","Balaghat","706.81"
"8","1993","6","Madhya Pradesh","Balaghat","862.83"
"8","1994","6","Madhya Pradesh","Balaghat","928.84"
"8","1995","6","Madhya Pradesh","Balaghat","876.98"
"8","1996","6","Madhya Pradesh","Balaghat","916.67"
"8","1997","6","Madhya Pradesh","Balaghat","496.18"
"8","1998","6","Madhya Pradesh","Balaghat","738.22"
"8","1999","6","Madhya Pradesh","Balaghat","1005.41"
"8","2000","6","Madhya Pradesh","Balaghat","700.0"
"8","2001","6","Madhya Pradesh","Balaghat","912.5"
"8","2002","6","Madhya Pradesh","Balaghat","1060.24"
"8","2003","6","Madhya Pradesh","Balaghat","1067.48"
"8","2004","6","Madhya Pradesh","Balaghat","696.65"
"8","2005","6","Madhya Pradesh","Balaghat","955.37"
"8","2006","6","Madhya Pradesh","Balaghat","759.47"
"8","2007","6","Madhya Pradesh","Balaghat","897.96"
"8","2008","6","Madhya Pradesh","Balaghat","814.57"
"8","2009","6","Madhya Pradesh","Balaghat","1326.53"
"8","2010","6","Madhya Pradesh","Balaghat","1516.56"
"8","2011","6","Madhya Pradesh","Balaghat","1312.78"
"8","2012","6","Madhya Pradesh","Balaghat","1294.76"
"8","2013","6","Madhya Pradesh","Balaghat","1304.22"
"8","2014","6","Madhya Pradesh","Balaghat","1473.68"
"8","2015","6","Madhya Pradesh","Balaghat","1350.0"
"8","2016","6","Madhya Pradesh","Balaghat","1828.57"
"8","2017","6","Madhya Pradesh","Balaghat","2485.96"
"9","1970","6","Madhya Pradesh","Chhindwara","631.5"
"9","1971","6","Madhya Pradesh","Chhindwara","619.88"
"9","1972","6","Madhya Pradesh","Chhindwara","495.38"
"9","1973","6","Madhya Pradesh","Chhindwara","551.08"
"9","1974","6","Madhya Pradesh","Chhindwara","616.11"
"9","1975","6","Madhya Pradesh","Chhindwara","591.43"
"9","1976","6","Madhya Pradesh","Chhindwara","437.5"
"9","1977","6","Madhya Pradesh","Chhindwara","494.04"
"9","1978","6","Madhya Pradesh","Chhindwara","409.66"
"9","1979","6","Madhya Pradesh","Chhindwara","455.06"
"9","1980","6","Madhya Pradesh","Chhindwara","446.03"
"9","1981","6","Madhya Pradesh","Chhindwara","826.03"
"9","1982","6","Madhya Pradesh","Chhindwara","1246.52"
"9","1983","6","Madhya Pradesh","Chhindwara","1527.3"
"9","1984","6","Madhya Pradesh","Chhindwara","1232.16"
"9","1985","6","Madhya Pradesh","Chhindwara","1400.23"
"9","1986","6","Madhya Pradesh","Chhindwara","1417.91"
"9","1987","6","Madhya Pradesh","Chhindwara","1287.5"
"9","1988","6","Madhya Pradesh","Chhindwara","1403.31"
"9","1989","6","Madhya Pradesh","Chhindwara","1333.33"
"9","1990","6","Madhya Pradesh","Chhindwara","1687.19"
"9","1991","6","Madhya Pradesh","Chhindwara","1035.4"
"9","1992","6","Madhya Pradesh","Chhindwara","1634.89"
"9","1993","6","Madhya Pradesh","Chhindwara","1961.34"
"9","1994","6","Madhya Pradesh","Chhindwara","2207.88"
"9","1995","6","Madhya Pradesh","Chhindwara","1571.76"
"9","1996","6","Madhya Pradesh","Chhindwara","1792.52"
"9","1997","6","Madhya Pradesh","Chhindwara","959.07"
"9","1998","6","Madhya Pradesh","Chhindwara","1712.89"
"9","1999","6","Madhya Pradesh","Chhindwara","2617.08"
"9","2000","6","Madhya Pradesh","Chhindwara","1510.57"
"9","2001","6","Madhya Pradesh","Chhindwara","1419.73"
"9","2002","6","Madhya Pradesh","Chhindwara","1471.99"
"9","2003","6","Madhya Pradesh","Chhindwara","2021.38"
"9","2004","6","Madhya Pradesh","Chhindwara","1727.63"
"9","2005","6","Madhya Pradesh","Chhindwara","1517.95"
"9","2006","6","Madhya Pradesh","Chhindwara","1877.96"
"9","2007","6","Madhya Pradesh","Chhindwara","2018.07"
"9","2008","6","Madhya Pradesh","Chhindwara","2115.94"
"9","2009","6","Madhya Pradesh","Chhindwara","3827.18"
"9","2010","6","Madhya Pradesh","Chhindwara","3396.51"
"9","2011","6","Madhya Pradesh","Chhindwara","2283.7"
"9","2012","6","Madhya Pradesh","Chhindwara","3166.2"
"9","2013","6","Madhya Pradesh","Chhindwara","2275.35"
"9","2014","6","Madhya Pradesh","Chhindwara","2935.48"
"9","2015","6","Madhya Pradesh","Chhindwara","3854.55"
"9","2016","6","Madhya Pradesh","Chhindwara","3229.05"
"9","2017","6","Madhya Pradesh","Chhindwara","3420.99"
"10","1970","6","Madhya Pradesh","Narsinghpur","1013.65"
"10","1971","6","Madhya Pradesh","Narsinghpur","903.37"
"10","1972","6","Madhya Pradesh","Narsinghpur","954.44"
"10","1973","6","Madhya Pradesh","Narsinghpur","1045.45"
"10","1974","6","Madhya Pradesh","Narsinghpur","1287.23"
"10","1975","6","Madhya Pradesh","Narsinghpur","1034.74"
"10","1976","6","Madhya Pradesh","Narsinghpur","989.8"
"10","1977","6","Madhya Pradesh","Narsinghpur","827.5"
"10","1978","6","Madhya Pradesh","Narsinghpur","1100.0"
"10","1979","6","Madhya Pradesh","Narsinghpur","618.13"
"10","1980","6","Madhya Pradesh","Narsinghpur","1313.56"
"10","1981","6","Madhya Pradesh","Narsinghpur","1772.33"
"10","1982","6","Madhya Pradesh","Narsinghpur","1488.95"
"10","1983","6","Madhya Pradesh","Narsinghpur","1374.68"
"10","1984","6","Madhya Pradesh","Narsinghpur","1668.29"
"10","1985","6","Madhya Pradesh","Narsinghpur","1604.06"
"10","1986","6","Madhya Pradesh","Narsinghpur","1657.89"
"10","1987","6","Madhya Pradesh","Narsinghpur","1651.16"
"10","1988","6","Madhya Pradesh","Narsinghpur","1836.64"
"10","1989","6","Madhya Pradesh","Narsinghpur","1735.93"
"10","1990","6","Madhya Pradesh","Narsinghpur","2166.99"
"10","1991","6","Madhya Pradesh","Narsinghpur","2490.74"
"10","1992","6","Madhya Pradesh","Narsinghpur","2567.66"
"10","1993","6","Madhya Pradesh","Narsinghpur","2606.45"
"10","1994","6","Madhya Pradesh","Narsinghpur","2908.8"
"10","1995","6","Madhya Pradesh","Narsinghpur","2657.28"
"10","1996","6","Madhya Pradesh","Narsinghpur","2966.44"
"10","1997","6","Madhya Pradesh","Narsinghpur","1360.86"
"10","1998","6","Madhya Pradesh","Narsinghpur","1806.42"
"10","1999","6","Madhya Pradesh","Narsinghpur","3182.82"
"10","2000","6","Madhya Pradesh","Narsinghpur","3270.38"
"10","2001","6","Madhya Pradesh","Narsinghpur","3196.46"
"10","2002","6","Madhya Pradesh","Narsinghpur","2729.6"
"10","2003","6","Madhya Pradesh","Narsinghpur","3003.31"
"10","2004","6","Madhya Pradesh","Narsinghpur","2854.2"
"10","2005","6","Madhya Pradesh","Narsinghpur","2965.15"
"10","2006","6","Madhya Pradesh","Narsinghpur","2862.82"
"10","2007","6","Madhya Pradesh","Narsinghpur","2863.64"
"10","2008","6","Madhya Pradesh","Narsinghpur","3044.94"
"10","2009","6","Madhya Pradesh","Narsinghpur","2602.15"
"10","2010","6","Madhya Pradesh","Narsinghpur","3297.96"
"10","2011","6","Madhya Pradesh","Narsinghpur","3981.13"
"10","2012","6","Madhya Pradesh","Narsinghpur","2936.83"
"10","2013","6","Madhya Pradesh","Narsinghpur","2125.36"
"10","2014","6","Madhya Pradesh","Narsinghpur","3244.68"
"10","2015","6","Madhya Pradesh","Narsinghpur","4084.21"
"10","2016","6","Madhya Pradesh","Narsinghpur","4040.0"
"10","2017","6","Madhya Pradesh","Narsinghpur","3485.98"
"11","1970","6","Madhya Pradesh","Seoni / Shivani","384.0"
"11","1971","6","Madhya Pradesh","Seoni / Shivani","430.22"
"11","1972","6","Madhya Pradesh","Seoni / Shivani","506.3"
"11","1973","6","Madhya Pradesh","Seoni / Shivani","379.97"
"11","1974","6","Madhya Pradesh","Seoni / Shivani","569.4"
"11","1975","6","Madhya Pradesh","Seoni / Shivani","519.55"
"11","1976","6","Madhya Pradesh","Seoni / Shivani","281.67"
"11","1977","6","Madhya Pradesh","Seoni / Shivani","267.25"
"11","1978","6","Madhya Pradesh","Seoni / Shivani","492.0"
"11","1979","6","Madhya Pradesh","Seoni / Shivani","380.83"
"11","1980","6","Madhya Pradesh","Seoni / Shivani","430.41"
"11","1981","6","Madhya Pradesh","Seoni / Shivani","546.04"
"11","1982","6","Madhya Pradesh","Seoni / Shivani","443.88"
"11","1983","6","Madhya Pradesh","Seoni / Shivani","749.4"
"11","1984","6","Madhya Pradesh","Seoni / Shivani","482.16"
"11","1985","6","Madhya Pradesh","Seoni / Shivani","544.7"
"11","1986","6","Madhya Pradesh","Seoni / Shivani","592.11"
"11","1987","6","Madhya Pradesh","Seoni / Shivani","550.0"
"11","1988","6","Madhya Pradesh","Seoni / Shivani","509.27"
"11","1989","6","Madhya Pradesh","Seoni / Shivani","614.92"
"11","1990","6","Madhya Pradesh","Seoni / Shivani","667.42"
"11","1991","6","Madhya Pradesh","Seoni / Shivani","571.71"
"11","1992","6","Madhya Pradesh","Seoni / Shivani","658.74"
"11","1993","6","Madhya Pradesh","Seoni / Shivani","874.39"
"11","1994","6","Madhya Pradesh","Seoni / Shivani","888.19"
"11","1995","6","Madhya Pradesh","Seoni / Shivani","863.8"
"11","1996","6","Madhya Pradesh","Seoni / Shivani","873.72"
"11","1997","6","Madhya Pradesh","Seoni / Shivani","441.89"
"11","1998","6","Madhya Pradesh","Seoni / Shivani","755.56"
"11","1999","6","Madhya Pradesh","Seoni / Shivani","908.22"
"11","2000","6","Madhya Pradesh","Seoni / Shivani","609.36"
"11","2001","6","Madhya Pradesh","Seoni / Shivani","868.34"
"11","2002","6","Madhya Pradesh","Seoni / Shivani","816.58"
"11","2003","6","Madhya Pradesh","Seoni / Shivani","943.26"
"11","2004","6","Madhya Pradesh","Seoni / Shivani","835.48"
"11","2005","6","Madhya Pradesh","Seoni / Shivani","884.69"
"11","2006","6","Madhya Pradesh","Seoni / Shivani","967.44"
"11","2007","6","Madhya Pradesh","Seoni / Shivani","845.25"
"11","2008","6","Madhya Pradesh","Seoni / Shivani","873.91"
"11","2009","6","Madhya Pradesh","Seoni / Shivani","831.8"
"11","2010","6","Madhya Pradesh","Seoni / Shivani","914.06"
"11","2011","6","Madhya Pradesh","Seoni / Shivani","1102.94"
"11","2012","6","Madhya Pradesh","Seoni / Shivani","2832.94"
"11","2013","6","Madhya Pradesh","Seoni / Shivani","2257.57"
"11","2014","6","Madhya Pradesh","Seoni / Shivani","2888.89"
"11","2015","6","Madhya Pradesh","Seoni / Shivani","2408.7"
"11","2016","6","Madhya Pradesh","Seoni / Shivani","2947.02"
"11","2017","6","Madhya Pradesh","Seoni / Shivani","2610.0"
"12","1970","6","Madhya Pradesh","Mandla","849.12"
"12","1971","6","Madhya Pradesh","Mandla","802.88"
"12","1972","6","Madhya Pradesh","Mandla","755.45"
"12","1973","6","Madhya Pradesh","Mandla","701.3"
"12","1974","6","Madhya Pradesh","Mandla","827.59"
"12","1975","6","Madhya Pradesh","Mandla","744.8"
"12","1976","6","Madhya Pradesh","Mandla","398.54"
"12","1977","6","Madhya Pradesh","Mandla","688.86"
"12","1978","6","Madhya Pradesh","Mandla","821.9"
"12","1979","6","Madhya Pradesh","Mandla","411.01"
"12","1980","6","Madhya Pradesh","Mandla","806.62"
"12","1981","6","Madhya Pradesh","Mandla","894.8"
"12","1982","6","Madhya Pradesh","Mandla","583.02"
"12","1983","6","Madhya Pradesh","Mandla","768.51"
"12","1984","6","Madhya Pradesh","Mandla","758.09"
"12","1985","6","Madhya Pradesh","Mandla","534.91"
"12","1986","6","Madhya Pradesh","Mandla","768.29"
"12","1987","6","Madhya Pradesh","Mandla","818.18"
"12","1988","6","Madhya Pradesh","Mandla","535.76"
"12","1989","6","Madhya Pradesh","Mandla","825.96"
"12","1990","6","Madhya Pradesh","Mandla","749.41"
"12","1991","6","Madhya Pradesh","Mandla","519.32"
"12","1992","6","Madhya Pradesh","Mandla","583.96"
"12","1993","6","Madhya Pradesh","Mandla","925.22"
"12","1994","6","Madhya Pradesh","Mandla","899.88"
"12","1995","6","Madhya Pradesh","Mandla","700.24"
"12","1996","6","Madhya Pradesh","Mandla","749.41"
"12","1997","6","Madhya Pradesh","Mandla","352.41"
"12","1998","6","Madhya Pradesh","Mandla","515.59"
"12","1999","6","Madhya Pradesh","Mandla","708.86"
"12","2000","6","Madhya Pradesh","Mandla","390.37"
"12","2001","6","Madhya Pradesh","Mandla","733.43"
"12","2002","6","Madhya Pradesh","Mandla","637.68"
"12","2003","6","Madhya Pradesh","Mandla","749.23"
"12","2004","6","Madhya Pradesh","Mandla","806.53"
"12","2005","6","Madhya Pradesh","Mandla","715.77"
"12","2006","6","Madhya Pradesh","Mandla","693.56"
"12","2007","6","Madhya Pradesh","Mandla","683.67"
"12","2008","6","Madhya Pradesh","Mandla","766.67"
"12","2009","6","Madhya Pradesh","Mandla","684.55"
"12","2010","6","Madhya Pradesh","Mandla","723.45"
"12","2011","6","Madhya Pradesh","Mandla","754.41"
"12","2012","6","Madhya Pradesh","Mandla","1624.0"
"12","2013","6","Madhya Pradesh","Mandla","1697.45"
"12","2014","6","Madhya Pradesh","Mandla","1384.62"
"12","2015","6","Madhya Pradesh","Mandla","1922.22"
"12","2016","6","Madhya Pradesh","Mandla","2755.1"
"12","2017","6","Madhya Pradesh","Mandla","2533.33"
"13","1970","6","Madhya Pradesh","Sagar","637.34"
"13","1971","6","Madhya Pradesh","Sagar","805.45"
"13","1972","6","Madhya Pradesh","Sagar","677.77"
"13","1973","6","Madhya Pradesh","Sagar","763.18"
"13","1974","6","Madhya Pradesh","Sagar","784.25"
"13","1975","6","Madhya Pradesh","Sagar","786.08"
"13","1976","6","Madhya Pradesh","Sagar","531.12"
"13","1977","6","Madhya Pradesh","Sagar","802.68"
"13","1978","6","Madhya Pradesh","Sagar","836.16"
"13","1979","6","Madhya Pradesh","Sagar","805.61"
"13","1980","6","Madhya Pradesh","Sagar","675.72"
"13","1981","6","Madhya Pradesh","Sagar","972.75"
"13","1982","6","Madhya Pradesh","Sagar","931.92"
"13","1983","6","Madhya Pradesh","Sagar","905.02"
"13","1984","6","Madhya Pradesh","Sagar","730.31"
"13","1985","6","Madhya Pradesh","Sagar","920.75"
"13","1986","6","Madhya Pradesh","Sagar","703.86"
"13","1987","6","Madhya Pradesh","Sagar","1000.0"
"13","1988","6","Madhya Pradesh","Sagar","628.04"
"13","1989","6","Madhya Pradesh","Sagar","794.78"
"13","1990","6","Madhya Pradesh","Sagar","995.43"
"13","1991","6","Madhya Pradesh","Sagar","808.48"
"13","1992","6","Madhya Pradesh","Sagar","904.62"
"13","1993","6","Madhya Pradesh","Sagar","1080.12"
"13","1994","6","Madhya Pradesh","Sagar","1069.31"
"13","1995","6","Madhya Pradesh","Sagar","1154.87"
"13","1996","6","Madhya Pradesh","Sagar","1171.35"
"13","1997","6","Madhya Pradesh","Sagar","1035.65"
"13","1998","6","Madhya Pradesh","Sagar","1251.81"
"13","1999","6","Madhya Pradesh","Sagar","1158.79"
"13","2000","6","Madhya Pradesh","Sagar","773.68"
"13","2001","6","Madhya Pradesh","Sagar","1082.63"
"13","2002","6","Madhya Pradesh","Sagar","818.05"
"13","2003","6","Madhya Pradesh","Sagar","1135.35"
"13","2004","6","Madhya Pradesh","Sagar","1056.84"
"13","2005","6","Madhya Pradesh","Sagar","1066.37"
"13","2006","6","Madhya Pradesh","Sagar","1054.25"
"13","2007","6","Madhya Pradesh","Sagar","944.13"
"13","2008","6","Madhya Pradesh","Sagar","1253.83"
"13","2009","6","Madhya Pradesh","Sagar","1413.29"
"13","2010","6","Madhya Pradesh","Sagar","1081.16"
"13","2011","6","Madhya Pradesh","Sagar","1476.98"
"13","2012","6","Madhya Pradesh","Sagar","2106.82"
"13","2013","6","Madhya Pradesh","Sagar","1859.13"
"13","2014","6","Madhya Pradesh","Sagar","2129.73"
"13","2015","6","Madhya Pradesh","Sagar","2189.87"
"13","2016","6","Madhya Pradesh","Sagar","2757.43"
"13","2017","6","Madhya Pradesh","Sagar","3212.99"
"14","1970","6","Madhya Pradesh","Damoh","577.71"
"14","1971","6","Madhya Pradesh","Damoh","714.5"
"14","1972","6","Madhya Pradesh","Damoh","668.29"
"14","1973","6","Madhya Pradesh","Damoh","754.54"
"14","1974","6","Madhya Pradesh","Damoh","626.35"
"14","1975","6","Madhya Pradesh","Damoh","866.85"
"14","1976","6","Madhya Pradesh","Damoh","576.25"
"14","1977","6","Madhya Pradesh","Damoh","660.75"
"14","1978","6","Madhya Pradesh","Damoh","887.76"
"14","1979","6","Madhya Pradesh","Damoh","457.34"
"14","1980","6","Madhya Pradesh","Damoh","717.87"
"14","1981","6","Madhya Pradesh","Damoh","937.63"
"14","1982","6","Madhya Pradesh","Damoh","871.17"
"14","1983","6","Madhya Pradesh","Damoh","1032.1"
"14","1984","6","Madhya Pradesh","Damoh","713.11"
"14","1985","6","Madhya Pradesh","Damoh","791.79"
"14","1986","6","Madhya Pradesh","Damoh","878.05"
"14","1987","6","Madhya Pradesh","Damoh","947.37"
"14","1988","6","Madhya Pradesh","Damoh","752.12"
"14","1989","6","Madhya Pradesh","Damoh","887.78"
"14","1990","6","Madhya Pradesh","Damoh","1017.02"
"14","1991","6","Madhya Pradesh","Damoh","943.74"
"14","1992","6","Madhya Pradesh","Damoh","1194.69"
"14","1993","6","Madhya Pradesh","Damoh","1454.93"
"14","1994","6","Madhya Pradesh","Damoh","1484.54"
"14","1995","6","Madhya Pradesh","Damoh","1405.68"
"14","1996","6","Madhya Pradesh","Damoh","1284.41"
"14","1997","6","Madhya Pradesh","Damoh","1305.25"
"14","1998","6","Madhya Pradesh","Damoh","1362.12"
"14","1999","6","Madhya Pradesh","Damoh","1477.96"
"14","2000","6","Madhya Pradesh","Damoh","1036.0"
"14","2001","6","Madhya Pradesh","Damoh","1418.55"
"14","2002","6","Madhya Pradesh","Damoh","1331.61"
"14","2003","6","Madhya Pradesh","Damoh","1479.33"
"14","2004","6","Madhya Pradesh","Damoh","1447.06"
"14","2005","6","Madhya Pradesh","Damoh","1491.3"
"14","2006","6","Madhya Pradesh","Damoh","1269.89"
"14","2007","6","Madhya Pradesh","Damoh","1581.62"
"14","2008","6","Madhya Pradesh","Damoh","1967.16"
"14","2009","6","Madhya Pradesh","Damoh","1890.43"
"14","2010","6","Madhya Pradesh","Damoh","2387.19"
"14","2011","6","Madhya Pradesh","Damoh","2465.58"
"14","2012","6","Madhya Pradesh","Damoh","2037.73"
"14","2013","6","Madhya Pradesh","Damoh","1854.43"
"14","2014","6","Madhya Pradesh","Damoh","2161.29"
"14","2015","6","Madhya Pradesh","Damoh","2012.5"
"14","2016","6","Madhya Pradesh","Damoh","3505.26"
"14","2017","6","Madhya Pradesh","Damoh","3500.0"
"15","1970","6","Madhya Pradesh","Tikamgarh","1310.94"
"15","1971","6","Madhya Pradesh","Tikamgarh","1229.85"
"15","1972","6","Madhya Pradesh","Tikamgarh","1244.44"
"15","1973","6","Madhya Pradesh","Tikamgarh","935.36"
"15","1974","6","Madhya Pradesh","Tikamgarh","1674.56"
"15","1975","6","Madhya Pradesh","Tikamgarh","1614.62"
"15","1976","6","Madhya Pradesh","Tikamgarh","1545.15"
"15","1977","6","Madhya Pradesh","Tikamgarh","1446.15"
"15","1978","6","Madhya Pradesh","Tikamgarh","1810.89"
"15","1979","6","Madhya Pradesh","Tikamgarh","1628.79"
"15","1980","6","Madhya Pradesh","Tikamgarh","1697.48"
"15","1981","6","Madhya Pradesh","Tikamgarh","1915.61"
"15","1982","6","Madhya Pradesh","Tikamgarh","2613.48"
"15","1983","6","Madhya Pradesh","Tikamgarh","2407.02"
"15","1984","6","Madhya Pradesh","Tikamgarh","1558.03"
"15","1985","6","Madhya Pradesh","Tikamgarh","2869.66"
"15","1986","6","Madhya Pradesh","Tikamgarh","2025.0"
"15","1987","6","Madhya Pradesh","Tikamgarh","1928.57"
"15","1988","6","Madhya Pradesh","Tikamgarh","1987.19"
"15","1989","6","Madhya Pradesh","Tikamgarh","1190.55"
"15","1990","6","Madhya Pradesh","Tikamgarh","2415.56"
"15","1991","6","Madhya Pradesh","Tikamgarh","2235.59"
"15","1992","6","Madhya Pradesh","Tikamgarh","2025.88"
"15","1993","6","Madhya Pradesh","Tikamgarh","2241.11"
"15","1994","6","Madhya Pradesh","Tikamgarh","2158.32"
"15","1995","6","Madhya Pradesh","Tikamgarh","1798.91"
"15","1996","6","Madhya Pradesh","Tikamgarh","2001.81"
"15","1997","6","Madhya Pradesh","Tikamgarh","2036.67"
"15","1998","6","Madhya Pradesh","Tikamgarh","1988.13"
"15","1999","6","Madhya Pradesh","Tikamgarh","2187.21"
"15","2000","6","Madhya Pradesh","Tikamgarh","1836.93"
"15","2001","6","Madhya Pradesh","Tikamgarh","1753.79"
"15","2002","6","Madhya Pradesh","Tikamgarh","1708.85"
"15","2003","6","Madhya Pradesh","Tikamgarh","2080.63"
"15","2004","6","Madhya Pradesh","Tikamgarh","1633.98"
"15","2005","6","Madhya Pradesh","Tikamgarh","1337.15"
"15","2006","6","Madhya Pradesh","Tikamgarh","1345.95"
"15","2007","6","Madhya Pradesh","Tikamgarh","1233.48"
"15","2008","6","Madhya Pradesh","Tikamgarh","1947.86"
"15","2009","6","Madhya Pradesh","Tikamgarh","1666.34"
"15","2010","6","Madhya Pradesh","Tikamgarh","1269.23"
"15","2011","6","Madhya Pradesh","Tikamgarh","2133.39"
"15","2012","6","Madhya Pradesh","Tikamgarh","2564.17"
"15","2013","6","Madhya Pradesh","Tikamgarh","2026.73"
"15","2014","6","Madhya Pradesh","Tikamgarh","2461.54"
"15","2015","6","Madhya Pradesh","Tikamgarh","1914.89"
"15","2016","6","Madhya Pradesh","Tikamgarh","2806.67"
"15","2017","6","Madhya Pradesh","Tikamgarh","2500.98"
"16","1970","6","Madhya Pradesh","Chhatarpur","986.01"
"16","1971","6","Madhya Pradesh","Chhatarpur","884.32"
"16","1972","6","Madhya Pradesh","Chhatarpur","936.53"
"16","1973","6","Madhya Pradesh","Chhatarpur","815.48"
"16","1974","6","Madhya Pradesh","Chhatarpur","1036.04"
"16","1975","6","Madhya Pradesh","Chhatarpur","1233.83"
"16","1976","6","Madhya Pradesh","Chhatarpur","934.01"
"16","1977","6","Madhya Pradesh","Chhatarpur","966.75"
"16","1978","6","Madhya Pradesh","Chhatarpur","1244.03"
"16","1979","6","Madhya Pradesh","Chhatarpur","554.88"
"16","1980","6","Madhya Pradesh","Chhatarpur","1315.47"
"16","1981","6","Madhya Pradesh","Chhatarpur","1117.53"
"16","1982","6","Madhya Pradesh","Chhatarpur","1322.42"
"16","1983","6","Madhya Pradesh","Chhatarpur","1282.41"
"16","1984","6","Madhya Pradesh","Chhatarpur","1240.52"
"16","1985","6","Madhya Pradesh","Chhatarpur","1316.78"
"16","1986","6","Madhya Pradesh","Chhatarpur","1336.54"
"16","1987","6","Madhya Pradesh","Chhatarpur","983.19"
"16","1988","6","Madhya Pradesh","Chhatarpur","1321.87"
"16","1989","6","Madhya Pradesh","Chhatarpur","1127.02"
"16","1990","6","Madhya Pradesh","Chhatarpur","1381.03"
"16","1991","6","Madhya Pradesh","Chhatarpur","1357.67"
"16","1992","6","Madhya Pradesh","Chhatarpur","1581.83"
"16","1993","6","Madhya Pradesh","Chhatarpur","1713.32"
"16","1994","6","Madhya Pradesh","Chhatarpur","1718.87"
"16","1995","6","Madhya Pradesh","Chhatarpur","1719.87"
"16","1996","6","Madhya Pradesh","Chhatarpur","1621.25"
