Dist Code,Year,State Code,State,District,Yield,Yield_Lag1,Avg_Season_Tmax,Avg_Season_DTR,Total_Season_Rain,Sowing_Rainfall,Terminal_Heat_Tmax,Heat_Stress_Days,Frost_Days
909,1971,2,Bihar,Bhagalpur,2540.97,1144.8,27.85082872928177,13.306629834254144,167.39999999999998,0.7,33.3344262295082,27.0,0.0
909,1972,2,Bihar,Bhagalpur,1041.59,2540.97,28.69945054945055,13.566483516483515,61.8,1.8000000000000003,36.367213114754094,44.0,0.0
909,1973,2,Bihar,Bhagalpur,1253.81,1041.59,29.834254143646408,12.974585635359116,109.9,42.69999999999999,37.21967213114754,44.0,0.0
909,1974,2,Bihar,Bhagalpur,1262.32,1253.81,28.8121546961326,13.34585635359116,27.4,9.1,36.30327868852459,36.0,0.0
909,1975,2,Bihar,Bhagalpur,1160.63,1262.32,28.860773480662978,13.721546961325966,64.8,4.0,36.42622950819672,37.0,0.0
909,1976,2,Bihar,Bhagalpur,1213.04,1160.63,28.582417582417584,13.491758241758241,11.400000000000002,0.0,35.4327868852459,33.0,0.0
909,1977,2,Bihar,Bhagalpur,1099.85,1213.04,29.332596685082876,13.95027624309392,39.5,0.7,36.53606557377049,45.0,0.0
909,1978,2,Bihar,Bhagalpur,1166.67,1099.85,27.597790055248616,12.812707182320441,101.1,20.7,33.94262295081968,27.0,2.0
909,1979,2,Bihar,Bhagalpur,872.73,1166.67,28.3707182320442,13.01049723756906,108.69999999999999,15.0,35.56065573770492,38.0,0.0
909,1980,2,Bihar,Bhagalpur,1103.45,872.73,29.827472527472523,13.425824175824175,64.6,30.400000000000002,37.11639344262295,43.0,0.0
909,1981,2,Bihar,Bhagalpur,1056.6,1103.45,27.635359116022098,12.624861878453041,106.80000000000001,3.9,33.00491803278688,20.0,0.0
909,1982,2,Bihar,Bhagalpur,1290.66,1056.6,27.629834254143645,12.855801104972373,88.0,34.4,33.472131147540985,28.0,0.0
909,1983,2,Bihar,Bhagalpur,1479.91,1290.66,27.95911602209944,12.66243093922652,98.0,34.5,34.01803278688525,27.0,0.0
909,1984,2,Bihar,Bhagalpur,1499.14,1479.91,27.96153846153846,12.956043956043956,163.0,10.599999999999998,35.880327868852454,36.0,0.0
909,1985,2,Bihar,Bhagalpur,1531.64,1499.14,29.600552486187844,14.189502762430935,27.2,0.0,37.21147540983607,52.0,0.0
909,1986,2,Bihar,Bhagalpur,1231.74,1531.64,28.72099447513812,13.30220994475138,35.7,5.0,35.716393442622945,36.0,0.0
909,1987,2,Bihar,Bhagalpur,1126.55,1231.74,28.459116022099444,12.879005524861881,94.30000000000001,58.7,35.1983606557377,36.0,0.0
909,1988,2,Bihar,Bhagalpur,1313.94,1126.55,29.292857142857137,13.632417582417581,41.8,21.5,35.880327868852454,37.0,0.0
909,1989,2,Bihar,Bhagalpur,1099.89,1313.94,28.881767955801102,13.740883977900552,24.200000000000003,19.7,35.58524590163935,34.0,2.0
909,1990,2,Bihar,Bhagalpur,1334.85,1099.89,27.86574585635359,12.803867403314918,114.00000000000001,29.2,33.62131147540983,25.0,0.0
909,1991,2,Bihar,Bhagalpur,1493.94,1334.85,28.778453038674037,13.234806629834255,66.0,7.9,35.1688524590164,33.0,0.0
909,1992,2,Bihar,Bhagalpur,1547.25,1493.94,28.56648351648352,13.145054945054946,41.8,28.499999999999996,36.58852459016394,40.0,0.0
909,1993,2,Bihar,Bhagalpur,1608.86,1547.25,28.73314917127072,13.043646408839779,43.599999999999994,0.3,34.33114754098361,28.0,0.0
909,1994,2,Bihar,Bhagalpur,1643.92,1608.86,28.600552486187848,12.8292817679558,106.5,7.3,35.5688524590164,40.0,0.0
909,1995,2,Bihar,Bhagalpur,1590.69,1643.92,28.420994475138126,13.117127071823203,60.5,0.4,35.459016393442624,38.0,0.0
909,1996,2,Bihar,Bhagalpur,1287.91,1590.69,28.08076923076923,12.143406593406594,195.5,146.7,35.83934426229508,40.0,0.0
909,1997,2,Bihar,Bhagalpur,1722.88,1287.91,28.04088397790055,13.554143646408837,42.2,0.0,34.083606557377045,16.0,0.0
909,1998,2,Bihar,Bhagalpur,1836.39,1722.88,26.679005524861875,11.4060773480663,199.70000000000002,111.8,32.91311475409836,23.0,0.0
909,1999,2,Bihar,Bhagalpur,1686.75,1836.39,28.929834254143653,13.152486187845305,36.0,30.9,36.796721311475416,37.0,0.0
909,2000,2,Bihar,Bhagalpur,1730.77,1686.75,28.11758241758242,13.298351648351646,55.3,4.3,35.11147540983607,30.0,0.0
909,2001,2,Bihar,Bhagalpur,1657.14,1730.77,28.681215469613257,13.842541436464089,31.1,0.0,35.35737704918032,31.0,0.0
909,2002,2,Bihar,Bhagalpur,1470.59,1657.14,28.46519337016575,12.917679558011052,56.60000000000001,1.0,35.52622950819673,36.0,0.0
909,2003,2,Bihar,Bhagalpur,1682.14,1470.59,28.222099447513816,12.775138121546963,60.0,9.5,36.009836065573765,37.0,1.0
909,2004,2,Bihar,Bhagalpur,1291.42,1682.14,28.457142857142856,13.081318681318683,31.3,5.3,36.60491803278688,43.0,0.0
909,2005,2,Bihar,Bhagalpur,1393.24,1291.42,28.41491712707182,12.497790055248618,76.30000000000001,0.5,35.65409836065573,37.0,0.0
909,2006,2,Bihar,Bhagalpur,1742.67,1393.24,29.348618784530384,13.891160220994474,46.3,0.0,35.42950819672131,36.0,0.0
909,2007,2,Bihar,Bhagalpur,2083.7,1742.67,28.71491712707182,12.82817679558011,101.7,12.300000000000002,35.01475409836065,36.0,0.0
909,2008,2,Bihar,Bhagalpur,1467.91,2083.7,28.57747252747253,13.002747252747254,62.099999999999994,2.5999999999999996,35.97213114754098,33.0,0.0
909,2009,2,Bihar,Bhagalpur,2212.53,1467.91,30.109944751381214,13.298342541436464,6.0,0.0,36.686885245901635,40.0,0.0
909,2010,2,Bihar,Bhagalpur,2303.68,2212.53,30.224309392265194,13.741988950276244,33.599999999999994,18.400000000000002,38.92786885245902,46.0,0.0
909,2011,2,Bihar,Bhagalpur,3084.88,2303.68,28.703314917127067,12.971823204419888,40.4,7.8,35.247540983606555,37.0,0.0
909,2012,2,Bihar,Bhagalpur,2468.64,3084.88,28.097802197802192,12.715934065934066,69.0,0.0,35.01967213114754,34.0,0.0
909,2013,2,Bihar,Bhagalpur,2709.42,2468.64,27.803867403314918,12.81160220994475,73.4,17.1,34.5672131147541,25.0,0.0
909,2014,2,Bihar,Bhagalpur,1363.84,2709.42,27.07182320441989,12.37403314917127,107.7,0.1,34.10491803278688,34.0,0.0
909,2015,2,Bihar,Bhagalpur,2894.29,1363.84,27.249171270718232,12.11878453038674,110.0,14.5,32.90163934426229,18.0,0.0
909,2016,2,Bihar,Bhagalpur,3096.85,2894.29,29.775274725274727,12.386813186813187,43.900000000000006,1.2000000000000002,37.38032786885245,39.0,0.0
909,2017,2,Bihar,Bhagalpur,3067.55,3096.85,28.115469613259666,12.114917127071823,28.3,0.0,34.05901639344262,29.0,0.0
901,1971,2,Bihar,Champaran,1630.59,1081.96,27.85082872928177,13.306629834254144,167.39999999999998,0.7,33.3344262295082,27.0,0.0
901,1972,2,Bihar,Champaran,1072.67,1630.59,28.69945054945055,13.566483516483515,61.8,1.8000000000000003,36.367213114754094,44.0,0.0
901,1973,2,Bihar,Champaran,1983.65,1072.67,29.834254143646408,12.974585635359116,109.9,42.69999999999999,37.21967213114754,44.0,0.0
901,1974,2,Bihar,Champaran,1420.45,1983.65,28.8121546961326,13.34585635359116,27.4,9.1,36.30327868852459,36.0,0.0
901,1975,2,Bihar,Champaran,1281.33,1420.45,28.860773480662978,13.721546961325966,64.8,4.0,36.42622950819672,37.0,0.0
901,1976,2,Bihar,Champaran,1450.75,1281.33,28.582417582417584,13.491758241758241,11.400000000000002,0.0,35.4327868852459,33.0,0.0
901,1977,2,Bihar,Champaran,1147.62,1450.75,29.332596685082876,13.95027624309392,39.5,0.7,36.53606557377049,45.0,0.0
901,1978,2,Bihar,Champaran,1260.61,1147.62,27.597790055248616,12.812707182320441,101.1,20.7,33.94262295081968,27.0,2.0
901,1979,2,Bihar,Champaran,1123.46,1260.61,28.3707182320442,13.01049723756906,108.69999999999999,15.0,35.56065573770492,38.0,0.0
901,1980,2,Bihar,Champaran,1383.12,1123.46,29.827472527472523,13.425824175824175,64.6,30.400000000000002,37.11639344262295,43.0,0.0
901,1981,2,Bihar,Champaran,1319.15,1383.12,27.635359116022098,12.624861878453041,106.80000000000001,3.9,33.00491803278688,20.0,0.0
901,1982,2,Bihar,Champaran,1483.13,1319.15,27.629834254143645,12.855801104972373,88.0,34.4,33.472131147540985,28.0,0.0
901,1983,2,Bihar,Champaran,1486.29,1483.13,27.95911602209944,12.66243093922652,98.0,34.5,34.01803278688525,27.0,0.0
901,1984,2,Bihar,Champaran,1871.29,1486.29,27.96153846153846,12.956043956043956,163.0,10.599999999999998,35.880327868852454,36.0,0.0
901,1985,2,Bihar,Champaran,1650.17,1871.29,29.600552486187844,14.189502762430935,27.2,0.0,37.21147540983607,52.0,0.0
901,1986,2,Bihar,Champaran,1652.49,1650.17,28.72099447513812,13.30220994475138,35.7,5.0,35.716393442622945,36.0,0.0
901,1987,2,Bihar,Champaran,1724.14,1652.49,28.459116022099444,12.879005524861881,94.30000000000001,58.7,35.1983606557377,36.0,0.0
901,1988,2,Bihar,Champaran,1765.88,1724.14,29.292857142857137,13.632417582417581,41.8,21.5,35.880327868852454,37.0,0.0
901,1989,2,Bihar,Champaran,1708.59,1765.88,28.881767955801102,13.740883977900552,24.200000000000003,19.7,35.58524590163935,34.0,2.0
901,1990,2,Bihar,Champaran,1886.09,1708.59,27.86574585635359,12.803867403314918,114.00000000000001,29.2,33.62131147540983,25.0,0.0
901,1991,2,Bihar,Champaran,1868.36,1886.09,28.778453038674037,13.234806629834255,66.0,7.9,35.1688524590164,33.0,0.0
901,1992,2,Bihar,Champaran,1892.42,1868.36,28.56648351648352,13.145054945054946,41.8,28.499999999999996,36.58852459016394,40.0,0.0
901,1993,2,Bihar,Champaran,2068.18,1892.42,28.73314917127072,13.043646408839779,43.599999999999994,0.3,34.33114754098361,28.0,0.0
901,1994,2,Bihar,Champaran,2171.28,2068.18,28.600552486187848,12.8292817679558,106.5,7.3,35.5688524590164,40.0,0.0
901,1995,2,Bihar,Champaran,1752.47,2171.28,28.420994475138126,13.117127071823203,60.5,0.4,35.459016393442624,38.0,0.0
901,1996,2,Bihar,Champaran,2181.01,1752.47,28.08076923076923,12.143406593406594,195.5,146.7,35.83934426229508,40.0,0.0
901,1997,2,Bihar,Champaran,2182.72,2181.01,28.04088397790055,13.554143646408837,42.2,0.0,34.083606557377045,16.0,0.0
901,1998,2,Bihar,Champaran,2102.89,2182.72,26.679005524861875,11.4060773480663,199.70000000000002,111.8,32.91311475409836,23.0,0.0
901,1999,2,Bihar,Champaran,2404.26,2102.89,28.929834254143653,13.152486187845305,36.0,30.9,36.796721311475416,37.0,0.0
901,2000,2,Bihar,Champaran,2502.01,2404.26,28.11758241758242,13.298351648351646,55.3,4.3,35.11147540983607,30.0,0.0
901,2001,2,Bihar,Champaran,2195.22,2502.01,28.681215469613257,13.842541436464089,31.1,0.0,35.35737704918032,31.0,0.0
901,2002,2,Bihar,Champaran,1872.04,2195.22,28.46519337016575,12.917679558011052,56.60000000000001,1.0,35.52622950819673,36.0,0.0
901,2003,2,Bihar,Champaran,1552.58,1872.04,28.222099447513816,12.775138121546963,60.0,9.5,36.009836065573765,37.0,1.0
901,2004,2,Bihar,Champaran,2111.51,1552.58,28.457142857142856,13.081318681318683,31.3,5.3,36.60491803278688,43.0,0.0
901,2005,2,Bihar,Champaran,1006.11,2111.51,28.41491712707182,12.497790055248618,76.30000000000001,0.5,35.65409836065573,37.0,0.0
901,2006,2,Bihar,Champaran,1881.98,1006.11,29.348618784530384,13.891160220994474,46.3,0.0,35.42950819672131,36.0,0.0
901,2007,2,Bihar,Champaran,2777.69,1881.98,28.71491712707182,12.82817679558011,101.7,12.300000000000002,35.01475409836065,36.0,0.0
901,2008,2,Bihar,Champaran,2048.14,2777.69,28.57747252747253,13.002747252747254,62.099999999999994,2.5999999999999996,35.97213114754098,33.0,0.0
901,2009,2,Bihar,Champaran,1450.82,2048.14,30.109944751381214,13.298342541436464,6.0,0.0,36.686885245901635,40.0,0.0
901,2010,2,Bihar,Champaran,2724.49,1450.82,30.224309392265194,13.741988950276244,33.599999999999994,18.400000000000002,38.92786885245902,46.0,0.0
901,2011,2,Bihar,Champaran,3249.73,2724.49,28.703314917127067,12.971823204419888,40.4,7.8,35.247540983606555,37.0,0.0
901,2012,2,Bihar,Champaran,2598.44,3249.73,28.097802197802192,12.715934065934066,69.0,0.0,35.01967213114754,34.0,0.0
901,2013,2,Bihar,Champaran,2794.9,2598.44,27.803867403314918,12.81160220994475,73.4,17.1,34.5672131147541,25.0,0.0
901,2014,2,Bihar,Champaran,1061.01,2794.9,27.07182320441989,12.37403314917127,107.7,0.1,34.10491803278688,34.0,0.0
901,2015,2,Bihar,Champaran,1749.39,1061.01,27.249171270718232,12.11878453038674,110.0,14.5,32.90163934426229,18.0,0.0
901,2016,2,Bihar,Champaran,2386.87,1749.39,29.775274725274727,12.386813186813187,43.900000000000006,1.2000000000000002,37.38032786885245,39.0,0.0
901,2017,2,Bihar,Champaran,2561.08,2386.87,28.115469613259666,12.114917127071823,28.3,0.0,34.05901639344262,29.0,0.0
903,1971,2,Bihar,Darbhanga,1482.67,1174.01,27.85082872928177,13.306629834254144,167.39999999999998,0.7,33.3344262295082,27.0,0.0
903,1972,2,Bihar,Darbhanga,1327.38,1482.67,28.69945054945055,13.566483516483515,61.8,1.8000000000000003,36.367213114754094,44.0,0.0
903,1973,2,Bihar,Darbhanga,1348.12,1327.38,29.834254143646408,12.974585635359116,109.9,42.69999999999999,37.21967213114754,44.0,0.0
903,1974,2,Bihar,Darbhanga,1259.44,1348.12,28.8121546961326,13.34585635359116,27.4,9.1,36.30327868852459,36.0,0.0
903,1975,2,Bihar,Darbhanga,1341.17,1259.44,28.860773480662978,13.721546961325966,64.8,4.0,36.42622950819672,37.0,0.0
903,1976,2,Bihar,Darbhanga,1334.04,1341.17,28.582417582417584,13.491758241758241,11.400000000000002,0.0,35.4327868852459,33.0,0.0
903,1977,2,Bihar,Darbhanga,1393.72,1334.04,29.332596685082876,13.95027624309392,39.5,0.7,36.53606557377049,45.0,0.0
903,1978,2,Bihar,Darbhanga,1318.18,1393.72,27.597790055248616,12.812707182320441,101.1,20.7,33.94262295081968,27.0,2.0
903,1979,2,Bihar,Darbhanga,1186.05,1318.18,28.3707182320442,13.01049723756906,108.69999999999999,15.0,35.56065573770492,38.0,0.0
903,1980,2,Bihar,Darbhanga,1397.06,1186.05,29.827472527472523,13.425824175824175,64.6,30.400000000000002,37.11639344262295,43.0,0.0
903,1981,2,Bihar,Darbhanga,1435.9,1397.06,27.635359116022098,12.624861878453041,106.80000000000001,3.9,33.00491803278688,20.0,0.0
903,1982,2,Bihar,Darbhanga,1819.84,1435.9,27.629834254143645,12.855801104972373,88.0,34.4,33.472131147540985,28.0,0.0
903,1983,2,Bihar,Darbhanga,1336.53,1819.84,27.95911602209944,12.66243093922652,98.0,34.5,34.01803278688525,27.0,0.0
903,1984,2,Bihar,Darbhanga,1628.05,1336.53,27.96153846153846,12.956043956043956,163.0,10.599999999999998,35.880327868852454,36.0,0.0
903,1985,2,Bihar,Darbhanga,1561.78,1628.05,29.600552486187844,14.189502762430935,27.2,0.0,37.21147540983607,52.0,0.0
903,1986,2,Bihar,Darbhanga,1409.66,1561.78,28.72099447513812,13.30220994475138,35.7,5.0,35.716393442622945,36.0,0.0
903,1987,2,Bihar,Darbhanga,1407.23,1409.66,28.459116022099444,12.879005524861881,94.30000000000001,58.7,35.1983606557377,36.0,0.0
903,1988,2,Bihar,Darbhanga,1832.88,1407.23,29.292857142857137,13.632417582417581,41.8,21.5,35.880327868852454,37.0,0.0
903,1989,2,Bihar,Darbhanga,1699.19,1832.88,28.881767955801102,13.740883977900552,24.200000000000003,19.7,35.58524590163935,34.0,2.0
903,1990,2,Bihar,Darbhanga,1708.29,1699.19,27.86574585635359,12.803867403314918,114.00000000000001,29.2,33.62131147540983,25.0,0.0
903,1991,2,Bihar,Darbhanga,1595.12,1708.29,28.778453038674037,13.234806629834255,66.0,7.9,35.1688524590164,33.0,0.0
903,1992,2,Bihar,Darbhanga,1612.69,1595.12,28.56648351648352,13.145054945054946,41.8,28.499999999999996,36.58852459016394,40.0,0.0
903,1993,2,Bihar,Darbhanga,1921.43,1612.69,28.73314917127072,13.043646408839779,43.599999999999994,0.3,34.33114754098361,28.0,0.0
903,1994,2,Bihar,Darbhanga,1882.84,1921.43,28.600552486187848,12.8292817679558,106.5,7.3,35.5688524590164,40.0,0.0
903,1995,2,Bihar,Darbhanga,1427.64,1882.84,28.420994475138126,13.117127071823203,60.5,0.4,35.459016393442624,38.0,0.0
903,1996,2,Bihar,Darbhanga,2075.21,1427.64,28.08076923076923,12.143406593406594,195.5,146.7,35.83934426229508,40.0,0.0
903,1997,2,Bihar,Darbhanga,1763.29,2075.21,28.04088397790055,13.554143646408837,42.2,0.0,34.083606557377045,16.0,0.0
903,1998,2,Bihar,Darbhanga,1810.63,1763.29,26.679005524861875,11.4060773480663,199.70000000000002,111.8,32.91311475409836,23.0,0.0
903,1999,2,Bihar,Darbhanga,1895.6,1810.63,28.929834254143653,13.152486187845305,36.0,30.9,36.796721311475416,37.0,0.0
903,2000,2,Bihar,Darbhanga,1788.04,1895.6,28.11758241758242,13.298351648351646,55.3,4.3,35.11147540983607,30.0,0.0
903,2001,2,Bihar,Darbhanga,1462.37,1788.04,28.681215469613257,13.842541436464089,31.1,0.0,35.35737704918032,31.0,0.0
903,2002,2,Bihar,Darbhanga,1473.17,1462.37,28.46519337016575,12.917679558011052,56.60000000000001,1.0,35.52622950819673,36.0,0.0
903,2003,2,Bihar,Darbhanga,1068.61,1473.17,28.222099447513816,12.775138121546963,60.0,9.5,36.009836065573765,37.0,1.0
903,2004,2,Bihar,Darbhanga,1358.87,1068.61,28.457142857142856,13.081318681318683,31.3,5.3,36.60491803278688,43.0,0.0
903,2005,2,Bihar,Darbhanga,1096.49,1358.87,28.41491712707182,12.497790055248618,76.30000000000001,0.5,35.65409836065573,37.0,0.0
903,2006,2,Bihar,Darbhanga,1999.3,1096.49,29.348618784530384,13.891160220994474,46.3,0.0,35.42950819672131,36.0,0.0
903,2007,2,Bihar,Darbhanga,2306.88,1999.3,28.71491712707182,12.82817679558011,101.7,12.300000000000002,35.01475409836065,36.0,0.0
903,2008,2,Bihar,Darbhanga,2083.43,2306.88,28.57747252747253,13.002747252747254,62.099999999999994,2.5999999999999996,35.97213114754098,33.0,0.0
903,2009,2,Bihar,Darbhanga,2271.1,2083.43,30.109944751381214,13.298342541436464,6.0,0.0,36.686885245901635,40.0,0.0
903,2010,2,Bihar,Darbhanga,2442.53,2271.1,30.224309392265194,13.741988950276244,33.599999999999994,18.400000000000002,38.92786885245902,46.0,0.0
903,2011,2,Bihar,Darbhanga,3085.19,2442.53,28.703314917127067,12.971823204419888,40.4,7.8,35.247540983606555,37.0,0.0
903,2012,2,Bihar,Darbhanga,2566.25,3085.19,28.097802197802192,12.715934065934066,69.0,0.0,35.01967213114754,34.0,0.0
903,2013,2,Bihar,Darbhanga,2736.18,2566.25,27.803867403314918,12.81160220994475,73.4,17.1,34.5672131147541,25.0,0.0
903,2014,2,Bihar,Darbhanga,1348.07,2736.18,27.07182320441989,12.37403314917127,107.7,0.1,34.10491803278688,34.0,0.0
903,2015,2,Bihar,Darbhanga,2084.82,1348.07,27.249171270718232,12.11878453038674,110.0,14.5,32.90163934426229,18.0,0.0
903,2016,2,Bihar,Darbhanga,2539.23,2084.82,29.775274725274727,12.386813186813187,43.900000000000006,1.2000000000000002,37.38032786885245,39.0,0.0
903,2017,2,Bihar,Darbhanga,2805.49,2539.23,28.115469613259666,12.114917127071823,28.3,0.0,34.05901639344262,29.0,0.0
912,1971,2,Bihar,Gaya,1391.43,760.01,27.85082872928177,13.306629834254144,167.39999999999998,0.7,33.3344262295082,27.0,0.0
912,1972,2,Bihar,Gaya,1268.37,1391.43,28.69945054945055,13.566483516483515,61.8,1.8000000000000003,36.367213114754094,44.0,0.0
912,1973,2,Bihar,Gaya,1082.56,1268.37,29.834254143646408,12.974585635359116,109.9,42.69999999999999,37.21967213114754,44.0,0.0
912,1974,2,Bihar,Gaya,892.58,1082.56,28.8121546961326,13.34585635359116,27.4,9.1,36.30327868852459,36.0,0.0
912,1975,2,Bihar,Gaya,1095.71,892.58,28.860773480662978,13.721546961325966,64.8,4.0,36.42622950819672,37.0,0.0
912,1976,2,Bihar,Gaya,1407.02,1095.71,28.582417582417584,13.491758241758241,11.400000000000002,0.0,35.4327868852459,33.0,0.0
912,1977,2,Bihar,Gaya,1246.83,1407.02,29.332596685082876,13.95027624309392,39.5,0.7,36.53606557377049,45.0,0.0
912,1978,2,Bihar,Gaya,1165.78,1246.83,27.597790055248616,12.812707182320441,101.1,20.7,33.94262295081968,27.0,2.0
912,1979,2,Bihar,Gaya,887.64,1165.78,28.3707182320442,13.01049723756906,108.69999999999999,15.0,35.56065573770492,38.0,0.0
912,1980,2,Bihar,Gaya,1015.87,887.64,29.827472527472523,13.425824175824175,64.6,30.400000000000002,37.11639344262295,43.0,0.0
912,1981,2,Bihar,Gaya,2710.23,1015.87,27.635359116022098,12.624861878453041,106.80000000000001,3.9,33.00491803278688,20.0,0.0
912,1982,2,Bihar,Gaya,1140.92,2710.23,27.629834254143645,12.855801104972373,88.0,34.4,33.472131147540985,28.0,0.0
912,1983,2,Bihar,Gaya,1315.06,1140.92,27.95911602209944,12.66243093922652,98.0,34.5,34.01803278688525,27.0,0.0
912,1984,2,Bihar,Gaya,1357.37,1315.06,27.96153846153846,12.956043956043956,163.0,10.599999999999998,35.880327868852454,36.0,0.0
912,1985,2,Bihar,Gaya,1429.2,1357.37,29.600552486187844,14.189502762430935,27.2,0.0,37.21147540983607,52.0,0.0
912,1986,2,Bihar,Gaya,1477.71,1429.2,28.72099447513812,13.30220994475138,35.7,5.0,35.716393442622945,36.0,0.0
912,1987,2,Bihar,Gaya,1470.76,1477.71,28.459116022099444,12.879005524861881,94.30000000000001,58.7,35.1983606557377,36.0,0.0
912,1988,2,Bihar,Gaya,1512.87,1470.76,29.292857142857137,13.632417582417581,41.8,21.5,35.880327868852454,37.0,0.0
912,1989,2,Bihar,Gaya,1498.73,1512.87,28.881767955801102,13.740883977900552,24.200000000000003,19.7,35.58524590163935,34.0,2.0
912,1990,2,Bihar,Gaya,1675.11,1498.73,27.86574585635359,12.803867403314918,114.00000000000001,29.2,33.62131147540983,25.0,0.0
912,1991,2,Bihar,Gaya,1632.78,1675.11,28.778453038674037,13.234806629834255,66.0,7.9,35.1688524590164,33.0,0.0
912,1992,2,Bihar,Gaya,1496.28,1632.78,28.56648351648352,13.145054945054946,41.8,28.499999999999996,36.58852459016394,40.0,0.0
912,1993,2,Bihar,Gaya,1968.14,1496.28,28.73314917127072,13.043646408839779,43.599999999999994,0.3,34.33114754098361,28.0,0.0
912,1994,2,Bihar,Gaya,1996.21,1968.14,28.600552486187848,12.8292817679558,106.5,7.3,35.5688524590164,40.0,0.0
912,1995,2,Bihar,Gaya,1694.69,1996.21,28.420994475138126,13.117127071823203,60.5,0.4,35.459016393442624,38.0,0.0
912,1996,2,Bihar,Gaya,1827.93,1694.69,28.08076923076923,12.143406593406594,195.5,146.7,35.83934426229508,40.0,0.0
912,1997,2,Bihar,Gaya,1865.06,1827.93,28.04088397790055,13.554143646408837,42.2,0.0,34.083606557377045,16.0,0.0
912,1998,2,Bihar,Gaya,2221.78,1865.06,26.679005524861875,11.4060773480663,199.70000000000002,111.8,32.91311475409836,23.0,0.0
912,1999,2,Bihar,Gaya,2119.57,2221.78,28.929834254143653,13.152486187845305,36.0,30.9,36.796721311475416,37.0,0.0
912,2000,2,Bihar,Gaya,1846.56,2119.57,28.11758241758242,13.298351648351646,55.3,4.3,35.11147540983607,30.0,0.0
912,2001,2,Bihar,Gaya,1958.33,1846.56,28.681215469613257,13.842541436464089,31.1,0.0,35.35737704918032,31.0,0.0
912,2002,2,Bihar,Gaya,2099.06,1958.33,28.46519337016575,12.917679558011052,56.60000000000001,1.0,35.52622950819673,36.0,0.0
912,2003,2,Bihar,Gaya,2101.08,2099.06,28.222099447513816,12.775138121546963,60.0,9.5,36.009836065573765,37.0,1.0
912,2004,2,Bihar,Gaya,1311.16,2101.08,28.457142857142856,13.081318681318683,31.3,5.3,36.60491803278688,43.0,0.0
912,2005,2,Bihar,Gaya,1281.82,1311.16,28.41491712707182,12.497790055248618,76.30000000000001,0.5,35.65409836065573,37.0,0.0
912,2006,2,Bihar,Gaya,2117.81,1281.82,29.348618784530384,13.891160220994474,46.3,0.0,35.42950819672131,36.0,0.0
912,2007,2,Bihar,Gaya,2256.47,2117.81,28.71491712707182,12.82817679558011,101.7,12.300000000000002,35.01475409836065,36.0,0.0
912,2008,2,Bihar,Gaya,1873.1,2256.47,28.57747252747253,13.002747252747254,62.099999999999994,2.5999999999999996,35.97213114754098,33.0,0.0
912,2009,2,Bihar,Gaya,1715.29,1873.1,30.109944751381214,13.298342541436464,6.0,0.0,36.686885245901635,40.0,0.0
912,2010,2,Bihar,Gaya,2040.1,1715.29,30.224309392265194,13.741988950276244,33.599999999999994,18.400000000000002,38.92786885245902,46.0,0.0
912,2011,2,Bihar,Gaya,2702.94,2040.1,28.703314917127067,12.971823204419888,40.4,7.8,35.247540983606555,37.0,0.0
912,2012,2,Bihar,Gaya,2475.17,2702.94,28.097802197802192,12.715934065934066,69.0,0.0,35.01967213114754,34.0,0.0
912,2013,2,Bihar,Gaya,2523.48,2475.17,27.803867403314918,12.81160220994475,73.4,17.1,34.5672131147541,25.0,0.0
912,2014,2,Bihar,Gaya,2188.6,2523.48,27.07182320441989,12.37403314917127,107.7,0.1,34.10491803278688,34.0,0.0
912,2015,2,Bihar,Gaya,2322.59,2188.6,27.249171270718232,12.11878453038674,110.0,14.5,32.90163934426229,18.0,0.0
912,2016,2,Bihar,Gaya,2550.18,2322.59,29.775274725274727,12.386813186813187,43.900000000000006,1.2000000000000002,37.38032786885245,39.0,0.0
912,2017,2,Bihar,Gaya,2840.14,2550.18,28.115469613259666,12.114917127071823,28.3,0.0,34.05901639344262,29.0,0.0
908,1971,2,Bihar,Mungair,1415.47,929.02,27.85082872928177,13.306629834254144,167.39999999999998,0.7,33.3344262295082,27.0,0.0
908,1972,2,Bihar,Mungair,763.29,1415.47,28.69945054945055,13.566483516483515,61.8,1.8000000000000003,36.367213114754094,44.0,0.0
908,1973,2,Bihar,Mungair,1239.66,763.29,29.834254143646408,12.974585635359116,109.9,42.69999999999999,37.21967213114754,44.0,0.0
908,1974,2,Bihar,Mungair,1181.99,1239.66,28.8121546961326,13.34585635359116,27.4,9.1,36.30327868852459,36.0,0.0
908,1975,2,Bihar,Mungair,1367.61,1181.99,28.860773480662978,13.721546961325966,64.8,4.0,36.42622950819672,37.0,0.0
908,1976,2,Bihar,Mungair,1840.09,1367.61,28.582417582417584,13.491758241758241,11.400000000000002,0.0,35.4327868852459,33.0,0.0
908,1977,2,Bihar,Mungair,1421.21,1840.09,29.332596685082876,13.95027624309392,39.5,0.7,36.53606557377049,45.0,0.0
908,1978,2,Bihar,Mungair,1668.48,1421.21,27.597790055248616,12.812707182320441,101.1,20.7,33.94262295081968,27.0,2.0
908,1979,2,Bihar,Mungair,1312.5,1668.48,28.3707182320442,13.01049723756906,108.69999999999999,15.0,35.56065573770492,38.0,0.0
