Country,State,Dist Code,District,Year,Yield,Yield_Lag1,Avg_Season_Tmax,Total_Season_Rain,Sowing_Rainfall,Terminal_Heat_Tmax,Temperature_Anomaly,Rainfall_Deviation
India,Bihar,909,Bhagalpur,1995,1590.69,1643.92,28.420994475138126,60.5,0.4,35.459016393442624,-0.10572043449673174,-11.295744680851072
India,Bihar,909,Bhagalpur,1996,1287.91,1590.69,28.08076923076923,195.5,146.7,35.83934426229508,-0.44594567886562686,123.70425531914893
India,Bihar,909,Bhagalpur,1997,1722.88,1287.91,28.04088397790055,42.2,0.0,34.083606557377045,-0.48583093173430925,-29.59574468085107
India,Bihar,909,Bhagalpur,1998,1836.39,1722.88,26.679005524861875,199.7,111.8,32.91311475409836,-1.8477093847729833,127.90425531914892
India,Bihar,909,Bhagalpur,1999,1686.75,1836.39,28.929834254143653,36.0,30.9,36.796721311475416,0.40311934450879505,-35.79574468085107
India,Bihar,909,Bhagalpur,2000,1730.77,1686.75,28.11758241758242,55.3,4.3,35.11147540983607,-0.4091324920524393,-16.495744680851075
India,Bihar,909,Bhagalpur,2001,1657.14,1730.77,28.681215469613257,31.1,0.0,35.35737704918032,0.1545005599783984,-40.69574468085107
India,Bihar,909,Bhagalpur,2002,1470.59,1657.14,28.46519337016575,56.60000000000001,1.0,35.52622950819673,-0.06152153946910843,-15.195744680851064
India,Bihar,909,Bhagalpur,2003,1682.14,1470.59,28.222099447513816,60.0,9.5,36.009836065573765,-0.30461546212104196,-11.795744680851072
India,Bihar,909,Bhagalpur,2004,1291.42,1682.14,28.457142857142856,31.3,5.3,36.60491803278688,-0.06957205249200271,-40.495744680851075
India,Bihar,909,Bhagalpur,2005,1393.24,1291.42,28.41491712707182,76.30000000000001,0.5,35.65409836065573,-0.11179778256303763,4.504255319148939
India,Bihar,909,Bhagalpur,2006,1742.67,1393.24,29.348618784530384,46.3,0.0,35.42950819672131,0.8219038748955256,-25.495744680851075
India,Bihar,909,Bhagalpur,2007,2083.7,1742.67,28.71491712707182,101.7,12.300000000000002,35.01475409836065,0.18820221743696308,29.90425531914893
India,Bihar,909,Bhagalpur,2008,1467.91,2083.7,28.57747252747253,62.1,2.6,35.97213114754098,0.05075761783767163,-9.695744680851071
India,Bihar,909,Bhagalpur,2009,2212.53,1467.91,30.109944751381214,6.0,0.0,36.68688524590164,1.5832298417463555,-65.79574468085107
India,Bihar,909,Bhagalpur,2010,2303.68,2212.53,30.224309392265194,33.599999999999994,18.4,38.92786885245902,1.6975944826303362,-38.19574468085108
India,Bihar,909,Bhagalpur,2011,3084.88,2303.68,28.703314917127067,40.4,7.8,35.247540983606555,0.17660000749220828,-31.395744680851074
India,Bihar,909,Bhagalpur,2012,2468.64,3084.88,28.097802197802192,69.0,0.0,35.01967213114754,-0.4289127118326661,-2.7957446808510724
India,Bihar,909,Bhagalpur,2013,2709.42,2468.64,27.80386740331492,73.4,17.1,34.5672131147541,-0.7228475063199369,1.6042553191489333
India,Bihar,909,Bhagalpur,2014,1363.84,2709.42,27.07182320441989,107.7,0.1,34.10491803278688,-1.454891705214969,35.90425531914893
India,Bihar,909,Bhagalpur,2015,2894.29,1363.84,27.249171270718232,110.0,14.5,32.90163934426229,-1.277543638916626,38.20425531914893
India,Bihar,909,Bhagalpur,2016,3096.85,2894.29,29.775274725274727,43.900000000000006,1.2000000000000002,37.38032786885245,1.2485598156398687,-27.895744680851067
India,Bihar,909,Bhagalpur,2017,3067.55,3096.85,28.115469613259663,28.3,0.0,34.05901639344262,-0.4112452963751956,-43.495744680851075
India,Bihar,901,Champaran,1995,1752.47,2171.28,28.420994475138126,60.5,0.4,35.459016393442624,-0.10572043449673174,-11.295744680851072
India,Bihar,901,Champaran,1996,2181.01,1752.47,28.08076923076923,195.5,146.7,35.83934426229508,-0.44594567886562686,123.70425531914893
India,Bihar,901,Champaran,1997,2182.72,2181.01,28.04088397790055,42.2,0.0,34.083606557377045,-0.48583093173430925,-29.59574468085107
India,Bihar,901,Champaran,1998,2102.89,2182.72,26.679005524861875,199.7,111.8,32.91311475409836,-1.8477093847729833,127.90425531914892
India,Bihar,901,Champaran,1999,2404.26,2102.89,28.929834254143653,36.0,30.9,36.796721311475416,0.40311934450879505,-35.79574468085107
India,Bihar,901,Champaran,2000,2502.01,2404.26,28.11758241758242,55.3,4.3,35.11147540983607,-0.4091324920524393,-16.495744680851075
India,Bihar,901,Champaran,2001,2195.22,2502.01,28.681215469613257,31.1,0.0,35.35737704918032,0.1545005599783984,-40.69574468085107
India,Bihar,901,Champaran,2002,1872.04,2195.22,28.46519337016575,56.60000000000001,1.0,35.52622950819673,-0.06152153946910843,-15.195744680851064
India,Bihar,901,Champaran,2003,1552.58,1872.04,28.222099447513816,60.0,9.5,36.009836065573765,-0.30461546212104196,-11.795744680851072
India,Bihar,901,Champaran,2004,2111.51,1552.58,28.457142857142856,31.3,5.3,36.60491803278688,-0.06957205249200271,-40.495744680851075
India,Bihar,901,Champaran,2005,1006.11,2111.51,28.41491712707182,76.30000000000001,0.5,35.65409836065573,-0.11179778256303763,4.504255319148939
India,Bihar,901,Champaran,2006,1881.98,1006.11,29.348618784530384,46.3,0.0,35.42950819672131,0.8219038748955256,-25.495744680851075
India,Bihar,901,Champaran,2007,2777.69,1881.98,28.71491712707182,101.7,12.300000000000002,35.01475409836065,0.18820221743696308,29.90425531914893
India,Bihar,901,Champaran,2008,2048.14,2777.69,28.57747252747253,62.1,2.6,35.97213114754098,0.05075761783767163,-9.695744680851071
India,Bihar,901,Champaran,2009,1450.82,2048.14,30.109944751381214,6.0,0.0,36.68688524590164,1.5832298417463555,-65.79574468085107
India,Bihar,901,Champaran,2010,2724.49,1450.82,30.224309392265194,33.599999999999994,18.4,38.92786885245902,1.6975944826303362,-38.19574468085108
India,Bihar,901,Champaran,2011,3249.73,2724.49,28.703314917127067,40.4,7.8,35.247540983606555,0.17660000749220828,-31.395744680851074
India,Bihar,901,Champaran,2012,2598.44,3249.73,28.097802197802192,69.0,0.0,35.01967213114754,-0.4289127118326661,-2.7957446808510724
India,Bihar,901,Champaran,2013,2794.9,2598.44,27.80386740331492,73.4,17.1,34.5672131147541,-0.7228475063199369,1.6042553191489333
India,Bihar,901,Champaran,2014,1061.01,2794.9,27.07182320441989,107.7,0.1,34.10491803278688,-1.454891705214969,35.90425531914893
India,Bihar,901,Champaran,2015,1749.39,1061.01,27.249171270718232,110.0,14.5,32.90163934426229,-1.277543638916626,38.20425531914893
India,Bihar,901,Champaran,2016,2386.87,1749.39,29.775274725274727,43.900000000000006,1.2000000000000002,37.38032786885245,1.2485598156398687,-27.895744680851067
India,Bihar,901,Champaran,2017,2561.08,2386.87,28.115469613259663,28.3,0.0,34.05901639344262,-0.4112452963751956,-43.495744680851075
India,Bihar,903,Darbhanga,1995,1427.64,1882.84,28.420994475138126,60.5,0.4,35.459016393442624,-0.10572043449673174,-11.295744680851072
India,Bihar,903,Darbhanga,1996,2075.21,1427.64,28.08076923076923,195.5,146.7,35.83934426229508,-0.44594567886562686,123.70425531914893
India,Bihar,903,Darbhanga,1997,1763.29,2075.21,28.04088397790055,42.2,0.0,34.083606557377045,-0.48583093173430925,-29.59574468085107
India,Bihar,903,Darbhanga,1998,1810.63,1763.29,26.679005524861875,199.7,111.8,32.91311475409836,-1.8477093847729833,127.90425531914892
India,Bihar,903,Darbhanga,1999,1895.6,1810.63,28.929834254143653,36.0,30.9,36.796721311475416,0.40311934450879505,-35.79574468085107
India,Bihar,903,Darbhanga,2000,1788.04,1895.6,28.11758241758242,55.3,4.3,35.11147540983607,-0.4091324920524393,-16.495744680851075
India,Bihar,903,Darbhanga,2001,1462.37,1788.04,28.681215469613257,31.1,0.0,35.35737704918032,0.1545005599783984,-40.69574468085107
India,Bihar,903,Darbhanga,2002,1473.17,1462.37,28.46519337016575,56.60000000000001,1.0,35.52622950819673,-0.06152153946910843,-15.195744680851064
India,Bihar,903,Darbhanga,2003,1068.61,1473.17,28.222099447513816,60.0,9.5,36.009836065573765,-0.30461546212104196,-11.795744680851072
India,Bihar,903,Darbhanga,2004,1358.87,1068.61,28.457142857142856,31.3,5.3,36.60491803278688,-0.06957205249200271,-40.495744680851075
India,Bihar,903,Darbhanga,2005,1096.49,1358.87,28.41491712707182,76.30000000000001,0.5,35.65409836065573,-0.11179778256303763,4.504255319148939
India,Bihar,903,Darbhanga,2006,1999.3,1096.49,29.348618784530384,46.3,0.0,35.42950819672131,0.8219038748955256,-25.495744680851075
India,Bihar,903,Darbhanga,2007,2306.88,1999.3,28.71491712707182,101.7,12.300000000000002,35.01475409836065,0.18820221743696308,29.90425531914893
India,Bihar,903,Darbhanga,2008,2083.43,2306.88,28.57747252747253,62.1,2.6,35.97213114754098,0.05075761783767163,-9.695744680851071
India,Bihar,903,Darbhanga,2009,2271.1,2083.43,30.109944751381214,6.0,0.0,36.68688524590164,1.5832298417463555,-65.79574468085107
India,Bihar,903,Darbhanga,2010,2442.53,2271.1,30.224309392265194,33.599999999999994,18.4,38.92786885245902,1.6975944826303362,-38.19574468085108
India,Bihar,903,Darbhanga,2011,3085.19,2442.53,28.703314917127067,40.4,7.8,35.247540983606555,0.17660000749220828,-31.395744680851074
India,Bihar,903,Darbhanga,2012,2566.25,3085.19,28.097802197802192,69.0,0.0,35.01967213114754,-0.4289127118326661,-2.7957446808510724
India,Bihar,903,Darbhanga,2013,2736.18,2566.25,27.80386740331492,73.4,17.1,34.5672131147541,-0.7228475063199369,1.6042553191489333
India,Bihar,903,Darbhanga,2014,1348.07,2736.18,27.07182320441989,107.7,0.1,34.10491803278688,-1.454891705214969,35.90425531914893
India,Bihar,903,Darbhanga,2015,2084.82,1348.07,27.249171270718232,110.0,14.5,32.90163934426229,-1.277543638916626,38.20425531914893
India,Bihar,903,Darbhanga,2016,2539.23,2084.82,29.775274725274727,43.900000000000006,1.2000000000000002,37.38032786885245,1.2485598156398687,-27.895744680851067
India,Bihar,903,Darbhanga,2017,2805.49,2539.23,28.115469613259663,28.3,0.0,34.05901639344262,-0.4112452963751956,-43.495744680851075
India,Bihar,912,Gaya,1995,1694.69,1996.21,28.420994475138126,60.5,0.4,35.459016393442624,-0.10572043449673174,-11.295744680851072
India,Bihar,912,Gaya,1996,1827.93,1694.69,28.08076923076923,195.5,146.7,35.83934426229508,-0.44594567886562686,123.70425531914893
India,Bihar,912,Gaya,1997,1865.06,1827.93,28.04088397790055,42.2,0.0,34.083606557377045,-0.48583093173430925,-29.59574468085107
India,Bihar,912,Gaya,1998,2221.78,1865.06,26.679005524861875,199.7,111.8,32.91311475409836,-1.8477093847729833,127.90425531914892
India,Bihar,912,Gaya,1999,2119.57,2221.78,28.929834254143653,36.0,30.9,36.796721311475416,0.40311934450879505,-35.79574468085107
India,Bihar,912,Gaya,2000,1846.56,2119.57,28.11758241758242,55.3,4.3,35.11147540983607,-0.4091324920524393,-16.495744680851075
India,Bihar,912,Gaya,2001,1958.33,1846.56,28.681215469613257,31.1,0.0,35.35737704918032,0.1545005599783984,-40.69574468085107
India,Bihar,912,Gaya,2002,2099.06,1958.33,28.46519337016575,56.60000000000001,1.0,35.52622950819673,-0.06152153946910843,-15.195744680851064
India,Bihar,912,Gaya,2003,2101.08,2099.06,28.222099447513816,60.0,9.5,36.009836065573765,-0.30461546212104196,-11.795744680851072
India,Bihar,912,Gaya,2004,1311.16,2101.08,28.457142857142856,31.3,5.3,36.60491803278688,-0.06957205249200271,-40.495744680851075
India,Bihar,912,Gaya,2005,1281.82,1311.16,28.41491712707182,76.30000000000001,0.5,35.65409836065573,-0.11179778256303763,4.504255319148939
India,Bihar,912,Gaya,2006,2117.81,1281.82,29.348618784530384,46.3,0.0,35.42950819672131,0.8219038748955256,-25.495744680851075
India,Bihar,912,Gaya,2007,2256.47,2117.81,28.71491712707182,101.7,12.300000000000002,35.01475409836065,0.18820221743696308,29.90425531914893
India,Bihar,912,Gaya,2008,1873.1,2256.47,28.57747252747253,62.1,2.6,35.97213114754098,0.05075761783767163,-9.695744680851071
India,Bihar,912,Gaya,2009,1715.29,1873.1,30.109944751381214,6.0,0.0,36.68688524590164,1.5832298417463555,-65.79574468085107
India,Bihar,912,Gaya,2010,2040.1,1715.29,30.224309392265194,33.599999999999994,18.4,38.92786885245902,1.6975944826303362,-38.19574468085108
India,Bihar,912,Gaya,2011,2702.94,2040.1,28.703314917127067,40.4,7.8,35.247540983606555,0.17660000749220828,-31.395744680851074
India,Bihar,912,Gaya,2012,2475.17,2702.94,28.097802197802192,69.0,0.0,35.01967213114754,-0.4289127118326661,-2.7957446808510724
India,Bihar,912,Gaya,2013,2523.48,2475.17,27.80386740331492,73.4,17.1,34.5672131147541,-0.7228475063199369,1.6042553191489333
India,Bihar,912,Gaya,2014,2188.6,2523.48,27.07182320441989,107.7,0.1,34.10491803278688,-1.454891705214969,35.90425531914893
India,Bihar,912,Gaya,2015,2322.59,2188.6,27.249171270718232,110.0,14.5,32.90163934426229,-1.277543638916626,38.20425531914893
India,Bihar,912,Gaya,2016,2550.18,2322.59,29.775274725274727,43.900000000000006,1.2000000000000002,37.38032786885245,1.2485598156398687,-27.895744680851067
India,Bihar,912,Gaya,2017,2840.14,2550.18,28.115469613259663,28.3,0.0,34.05901639344262,-0.4112452963751956,-43.495744680851075
India,Bihar,908,Mungair,1995,1817.94,1949.2,28.420994475138126,60.5,0.4,35.459016393442624,-0.10572043449673174,-11.295744680851072
India,Bihar,908,Mungair,1996,2078.33,1817.94,28.08076923076923,195.5,146.7,35.83934426229508,-0.44594567886562686,123.70425531914893
India,Bihar,908,Mungair,1997,1729.9,2078.33,28.04088397790055,42.2,0.0,34.083606557377045,-0.48583093173430925,-29.59574468085107
India,Bihar,908,Mungair,1998,1762.87,1729.9,26.679005524861875,199.7,111.8,32.91311475409836,-1.8477093847729833,127.90425531914892
India,Bihar,908,Mungair,1999,1913.79,1762.87,28.929834254143653,36.0,30.9,36.796721311475416,0.40311934450879505,-35.79574468085107
India,Bihar,908,Mungair,2000,1956.52,1913.79,28.11758241758242,55.3,4.3,35.11147540983607,-0.4091324920524393,-16.495744680851075
India,Bihar,908,Mungair,2001,1706.21,1956.52,28.681215469613257,31.1,0.0,35.35737704918032,0.1545005599783984,-40.69574468085107
India,Bihar,908,Mungair,2002,1645.71,1706.21,28.46519337016575,56.60000000000001,1.0,35.52622950819673,-0.06152153946910843,-15.195744680851064
India,Bihar,908,Mungair,2003,1773.43,1645.71,28.222099447513816,60.0,9.5,36.009836065573765,-0.30461546212104196,-11.795744680851072
India,Bihar,908,Mungair,2004,1594.01,1773.43,28.457142857142856,31.3,5.3,36.60491803278688,-0.06957205249200271,-40.495744680851075
India,Bihar,908,Mungair,2005,1598.5,1594.01,28.41491712707182,76.30000000000001,0.5,35.65409836065573,-0.11179778256303763,4.504255319148939
India,Bihar,908,Mungair,2006,1990.28,1598.5,29.348618784530384,46.3,0.0,35.42950819672131,0.8219038748955256,-25.495744680851075
India,Bihar,908,Mungair,2007,2291.58,1990.28,28.71491712707182,101.7,12.300000000000002,35.01475409836065,0.18820221743696308,29.90425531914893
India,Bihar,908,Mungair,2008,1852.97,2291.58,28.57747252747253,62.1,2.6,35.97213114754098,0.05075761783767163,-9.695744680851071
India,Bihar,908,Mungair,2009,2193.77,1852.97,30.109944751381214,6.0,0.0,36.68688524590164,1.5832298417463555,-65.79574468085107
India,Bihar,908,Mungair,2010,1992.35,2193.77,30.224309392265194,33.599999999999994,18.4,38.92786885245902,1.6975944826303362,-38.19574468085108
India,Bihar,908,Mungair,2011,3166.63,1992.35,28.703314917127067,40.4,7.8,35.247540983606555,0.17660000749220828,-31.395744680851074
India,Bihar,908,Mungair,2012,2844.54,3166.63,28.097802197802192,69.0,0.0,35.01967213114754,-0.4289127118326661,-2.7957446808510724
India,Bihar,908,Mungair,2013,3107.76,2844.54,27.80386740331492,73.4,17.1,34.5672131147541,-0.7228475063199369,1.6042553191489333
India,Bihar,908,Mungair,2014,1559.91,3107.76,27.07182320441989,107.7,0.1,34.10491803278688,-1.454891705214969,35.90425531914893
India,Bihar,908,Mungair,2015,2165.63,1559.91,27.249171270718232,110.0,14.5,32.90163934426229,-1.277543638916626,38.20425531914893
India,Bihar,908,Mungair,2016,2961.62,2165.63,29.775274725274727,43.900000000000006,1.2000000000000002,37.38032786885245,1.2485598156398687,-27.895744680851067
India,Bihar,908,Mungair,2017,3040.92,2961.62,28.115469613259663,28.3,0.0,34.05901639344262,-0.4112452963751956,-43.495744680851075
India,Bihar,902,Muzaffarpur,1995,2143.73,1993.03,28.420994475138126,60.5,0.4,35.459016393442624,-0.10572043449673174,-11.295744680851072
India,Bihar,902,Muzaffarpur,1996,2460.43,2143.73,28.08076923076923,195.5,146.7,35.83934426229508,-0.44594567886562686,123.70425531914893
India,Bihar,902,Muzaffarpur,1997,1838.86,2460.43,28.04088397790055,42.2,0.0,34.083606557377045,-0.48583093173430925,-29.59574468085107
India,Bihar,902,Muzaffarpur,1998,2163.31,1838.86,26.679005524861875,199.7,111.8,32.91311475409836,-1.8477093847729833,127.90425531914892
India,Bihar,902,Muzaffarpur,1999,1990.52,2163.31,28.929834254143653,36.0,30.9,36.796721311475416,0.40311934450879505,-35.79574468085107
India,Bihar,902,Muzaffarpur,2000,2097.94,1990.52,28.11758241758242,55.3,4.3,35.11147540983607,-0.4091324920524393,-16.495744680851075
India,Bihar,902,Muzaffarpur,2001,1916.28,2097.94,28.681215469613257,31.1,0.0,35.35737704918032,0.1545005599783984,-40.69574468085107
India,Bihar,902,Muzaffarpur,2002,1849.06,1916.28,28.46519337016575,56.60000000000001,1.0,35.52622950819673,-0.06152153946910843,-15.195744680851064
India,Bihar,902,Muzaffarpur,2003,1383.16,1849.06,28.222099447513816,60.0,9.5,36.009836065573765,-0.30461546212104196,-11.795744680851072
India,Bihar,902,Muzaffarpur,2004,1703.7,1383.16,28.457142857142856,31.3,5.3,36.60491803278688,-0.06957205249200271,-40.495744680851075
India,Bihar,902,Muzaffarpur,2005,1305.33,1703.7,28.41491712707182,76.30000000000001,0.5,35.65409836065573,-0.11179778256303763,4.504255319148939
India,Bihar,902,Muzaffarpur,2006,1954.55,1305.33,29.348618784530384,46.3,0.0,35.42950819672131,0.8219038748955256,-25.495744680851075
India,Bihar,902,Muzaffarpur,2007,2323.61,1954.55,28.71491712707182,101.7,12.300000000000002,35.01475409836065,0.18820221743696308,29.90425531914893
India,Bihar,902,Muzaffarpur,2008,2187.2,2323.61,28.57747252747253,62.1,2.6,35.97213114754098,0.05075761783767163,-9.695744680851071
India,Bihar,902,Muzaffarpur,2009,1923.65,2187.2,30.109944751381214,6.0,0.0,36.68688524590164,1.5832298417463555,-65.79574468085107
India,Bihar,902,Muzaffarpur,2010,2483.57,1923.65,30.224309392265194,33.599999999999994,18.4,38.92786885245902,1.6975944826303362,-38.19574468085108
India,Bihar,902,Muzaffarpur,2011,3609.16,2483.57,28.703314917127067,40.4,7.8,35.247540983606555,0.17660000749220828,-31.395744680851074
India,Bihar,902,Muzaffarpur,2012,2922.31,3609.16,28.097802197802192,69.0,0.0,35.01967213114754,-0.4289127118326661,-2.7957446808510724
India,Bihar,902,Muzaffarpur,2013,3274.57,2922.31,27.80386740331492,73.4,17.1,34.5672131147541,-0.7228475063199369,1.6042553191489333
India,Bihar,902,Muzaffarpur,2014,1359.47,3274.57,27.07182320441989,107.7,0.1,34.10491803278688,-1.454891705214969,35.90425531914893
India,Bihar,902,Muzaffarpur,2015,2277.38,1359.47,27.249171270718232,110.0,14.5,32.90163934426229,-1.277543638916626,38.20425531914893
India,Bihar,902,Muzaffarpur,2016,2987.09,2277.38,29.775274725274727,43.900000000000006,1.2000000000000002,37.38032786885245,1.2485598156398687,-27.895744680851067
India,Bihar,902,Muzaffarpur,2017,2956.65,2987.09,28.115469613259663,28.3,0.0,34.05901639344262,-0.4112452963751956,-43.495744680851075
India,Bihar,907,Patna,1995,2685.93,2373.02,28.420994475138126,60.5,0.4,35.459016393442624,-0.10572043449673174,-11.295744680851072
India,Bihar,907,Patna,1996,2281.98,2685.93,28.08076923076923,195.5,146.7,35.83934426229508,-0.44594567886562686,123.70425531914893
India,Bihar,907,Patna,1997,2305.68,2281.98,28.04088397790055,42.2,0.0,34.083606557377045,-0.48583093173430925,-29.59574468085107
India,Bihar,907,Patna,1998,2497.53,2305.68,26.679005524861875,199.7,111.8,32.91311475409836,-1.8477093847729833,127.90425531914892
India,Bihar,907,Patna,1999,2493.59,2497.53,28.929834254143653,36.0,30.9,36.796721311475416,0.40311934450879505,-35.79574468085107
India,Bihar,907,Patna,2000,2281.88,2493.59,28.11758241758242,55.3,4.3,35.11147540983607,-0.4091324920524393,-16.495744680851075
India,Bihar,907,Patna,2001,2328.57,2281.88,28.681215469613257,31.1,0.0,35.35737704918032,0.1545005599783984,-40.69574468085107
India,Bihar,907,Patna,2002,2198.63,2328.57,28.46519337016575,56.60000000000001,1.0,35.52622950819673,-0.06152153946910843,-15.195744680851064
India,Bihar,907,Patna,2003,1941.92,2198.63,28.222099447513816,60.0,9.5,36.009836065573765,-0.30461546212104196,-11.795744680851072
India,Bihar,907,Patna,2004,1261.78,1941.92,28.457142857142856,31.3,5.3,36.60491803278688,-0.06957205249200271,-40.495744680851075
India,Bihar,907,Patna,2005,1808.82,1261.78,28.41491712707182,76.30000000000001,0.5,35.65409836065573,-0.11179778256303763,4.504255319148939
India,Bihar,907,Patna,2006,2008.79,1808.82,29.348618784530384,46.3,0.0,35.42950819672131,0.8219038748955256,-25.495744680851075
India,Bihar,907,Patna,2007,2156.02,2008.79,28.71491712707182,101.7,12.300000000000002,35.01475409836065,0.18820221743696308,29.90425531914893
India,Bihar,907,Patna,2008,1903.34,2156.02,28.57747252747253,62.1,2.6,35.97213114754098,0.05075761783767163,-9.695744680851071
India,Bihar,907,Patna,2009,1752.69,1903.34,30.109944751381214,6.0,0.0,36.68688524590164,1.5832298417463555,-65.79574468085107
India,Bihar,907,Patna,2010,2207.06,1752.69,30.224309392265194,33.599999999999994,18.4,38.92786885245902,1.6975944826303362,-38.19574468085108
India,Bihar,907,Patna,2011,3186.96,2207.06,28.703314917127067,40.4,7.8,35.247540983606555,0.17660000749220828,-31.395744680851074
India,Bihar,907,Patna,2012,3095.79,3186.96,28.097802197802192,69.0,0.0,35.01967213114754,-0.4289127118326661,-2.7957446808510724
India,Bihar,907,Patna,2013,2806.26,3095.79,27.80386740331492,73.4,17.1,34.5672131147541,-0.7228475063199369,1.6042553191489333
India,Bihar,907,Patna,2014,2367.01,2806.26,27.07182320441989,107.7,0.1,34.10491803278688,-1.454891705214969,35.90425531914893
India,Bihar,907,Patna,2015,2457.54,2367.01,27.249171270718232,110.0,14.5,32.90163934426229,-1.277543638916626,38.20425531914893
India,Bihar,907,Patna,2016,3224.36,2457.54,29.775274725274727,43.900000000000006,1.2000000000000002,37.38032786885245,1.2485598156398687,-27.895744680851067
India,Bihar,907,Patna,2017,3363.96,3224.36,28.115469613259663,28.3,0.0,34.05901639344262,-0.4112452963751956,-43.495744680851075
India,Bihar,905,Purnea,1995,1359.39,1781.22,28.420994475138126,60.5,0.4,35.459016393442624,-0.10572043449673174,-11.295744680851072
India,Bihar,905,Purnea,1996,1785.71,1359.39,28.08076923076923,195.5,146.7,35.83934426229508,-0.44594567886562686,123.70425531914893
India,Bihar,905,Purnea,1997,1699.03,1785.71,28.04088397790055,42.2,0.0,34.083606557377045,-0.48583093173430925,-29.59574468085107
India,Bihar,905,Purnea,1998,1848.83,1699.03,26.679005524861875,199.7,111.8,32.91311475409836,-1.8477093847729833,127.90425531914892
India,Bihar,905,Purnea,1999,2074.53,1848.83,28.929834254143653,36.0,30.9,36.796721311475416,0.40311934450879505,-35.79574468085107
India,Bihar,905,Purnea,2000,1957.83,2074.53,28.11758241758242,55.3,4.3,35.11147540983607,-0.4091324920524393,-16.495744680851075
India,Bihar,905,Purnea,2001,1657.89,1957.83,28.681215469613257,31.1,0.0,35.35737704918032,0.1545005599783984,-40.69574468085107
India,Bihar,905,Purnea,2002,1567.57,1657.89,28.46519337016575,56.60000000000001,1.0,35.52622950819673,-0.06152153946910843,-15.195744680851064
India,Bihar,905,Purnea,2003,1081.59,1567.57,28.222099447513816,60.0,9.5,36.009836065573765,-0.30461546212104196,-11.795744680851072
India,Bihar,905,Purnea,2004,1016.35,1081.59,28.457142857142856,31.3,5.3,36.60491803278688,-0.06957205249200271,-40.495744680851075
India,Bihar,905,Purnea,2005,795.29,1016.35,28.41491712707182,76.30000000000001,0.5,35.65409836065573,-0.11179778256303763,4.504255319148939
India,Bihar,905,Purnea,2006,1085.86,795.29,29.348618784530384,46.3,0.0,35.42950819672131,0.8219038748955256,-25.495744680851075
India,Bihar,905,Purnea,2007,1454.87,1085.86,28.71491712707182,101.7,12.300000000000002,35.01475409836065,0.18820221743696308,29.90425531914893
India,Bihar,905,Purnea,2008,1517.8,1454.87,28.57747252747253,62.1,2.6,35.97213114754098,0.05075761783767163,-9.695744680851071
India,Bihar,905,Purnea,2009,1855.08,1517.8,30.109944751381214,6.0,0.0,36.68688524590164,1.5832298417463555,-65.79574468085107
India,Bihar,905,Purnea,2010,2263.18,1855.08,30.224309392265194,33.599999999999994,18.4,38.92786885245902,1.6975944826303362,-38.19574468085108
India,Bihar,905,Purnea,2011,2511.26,2263.18,28.703314917127067,40.4,7.8,35.247540983606555,0.17660000749220828,-31.395744680851074
India,Bihar,905,Purnea,2012,3152.34,2511.26,28.097802197802192,69.0,0.0,35.01967213114754,-0.4289127118326661,-2.7957446808510724
India,Bihar,905,Purnea,2013,2862.75,3152.34,27.80386740331492,73.4,17.1,34.5672131147541,-0.7228475063199369,1.6042553191489333
India,Bihar,905,Purnea,2014,1179.52,2862.75,27.07182320441989,107.7,0.1,34.10491803278688,-1.454891705214969,35.90425531914893
India,Bihar,905,Purnea,2015,2824.81,1179.52,27.249171270718232,110.0,14.5,32.90163934426229,-1.277543638916626,38.20425531914893
India,Bihar,905,Purnea,2016,2398.63,2824.81,29.775274725274727,43.900000000000006,1.2000000000000002,37.38032786885245,1.2485598156398687,-27.895744680851067
India,Bihar,905,Purnea,2017,2373.64,2398.63,28.115469613259663,28.3,0.0,34.05901639344262,-0.4112452963751956,-43.495744680851075
India,Bihar,904,Saharsa,1995,1618.79,1654.77,28.420994475138126,60.5,0.4,35.459016393442624,-0.10572043449673174,-11.295744680851072
India,Bihar,904,Saharsa,1996,1712.55,1618.79,28.08076923076923,195.5,146.7,35.83934426229508,-0.44594567886562686,123.70425531914893
India,Bihar,904,Saharsa,1997,1542.56,1712.55,28.04088397790055,42.2,0.0,34.083606557377045,-0.48583093173430925,-29.59574468085107
India,Bihar,904,Saharsa,1998,1553.25,1542.56,26.679005524861875,199.7,111.8,32.91311475409836,-1.8477093847729833,127.90425531914892
India,Bihar,904,Saharsa,1999,1955.36,1553.25,28.929834254143653,36.0,30.9,36.796721311475416,0.40311934450879505,-35.79574468085107
India,Bihar,904,Saharsa,2000,2185.19,1955.36,28.11758241758242,55.3,4.3,35.11147540983607,-0.4091324920524393,-16.495744680851075
India,Bihar,904,Saharsa,2001,1933.96,2185.19,28.681215469613257,31.1,0.0,35.35737704918032,0.1545005599783984,-40.69574468085107
India,Bihar,904,Saharsa,2002,1764.15,1933.96,28.46519337016575,56.60000000000001,1.0,35.52622950819673,-0.06152153946910843,-15.195744680851064
India,Bihar,904,Saharsa,2003,1550.9,1764.15,28.222099447513816,60.0,9.5,36.009836065573765,-0.30461546212104196,-11.795744680851072
India,Bihar,904,Saharsa,2004,1639.87,1550.9,28.457142857142856,31.3,5.3,36.60491803278688,-0.06957205249200271,-40.495744680851075
